Store,Dept,Date,Weekly_Pred
1.0,6.0,2012-04-27,3161.7596328258514
1.0,7.0,2012-03-02,16964.848568439484
1.0,7.0,2012-03-09,16594.297879695892
1.0,7.0,2012-03-16,21810.84977054596
1.0,7.0,2012-03-23,14793.473969459534
1.0,7.0,2012-03-30,17675.241576194763
1.0,7.0,2012-04-06,17053.354670524597
1.0,7.0,2012-04-13,15274.747589588165
1.0,7.0,2012-04-20,15424.379693508148
1.0,7.0,2012-04-27,16701.851526737213
1.0,8.0,2012-03-02,38850.00138634443
1.0,8.0,2012-03-09,34941.3898794651
1.0,8.0,2012-03-16,34696.90253722668
1.0,8.0,2012-03-23,33169.31984496117
1.0,8.0,2012-03-30,35867.3425052166
1.0,8.0,2012-04-06,34241.26018226147
1.0,8.0,2012-04-13,33549.573316156864
1.0,8.0,2012-04-20,34158.84400391579
1.0,8.0,2012-04-27,33942.43770164251
1.0,9.0,2012-03-02,25831.167233467102
1.0,9.0,2012-03-09,26246.075181007385
1.0,9.0,2012-03-16,37385.55932426453
1.0,9.0,2012-03-23,28957.499282836914
1.0,9.0,2012-03-30,29824.897956848145
1.0,9.0,2012-04-06,28951.989718437195
1.0,9.0,2012-04-13,29877.595495224
1.0,9.0,2012-04-20,28591.119832992554
1.0,9.0,2012-04-27,28798.043704986572
1.0,10.0,2012-03-02,36261.730333805084
1.0,10.0,2012-03-09,34871.880054712296
1.0,10.0,2012-03-16,37204.81847524643
1.0,10.0,2012-03-23,33995.971048116684
1.0,10.0,2012-03-30,35000.75606226921
1.0,10.0,2012-04-06,34629.42725944519
1.0,10.0,2012-04-13,34717.996474027634
1.0,10.0,2012-04-20,33198.48550724983
1.0,10.0,2012-04-27,32397.779218435287
1.0,11.0,2012-03-02,21793.690045833588
1.0,11.0,2012-03-09,20763.43362736702
1.0,11.0,2012-03-16,22311.112133979797
1.0,11.0,2012-03-23,23013.02862238884
1.0,11.0,2012-03-30,23090.509848594666
1.0,11.0,2012-04-06,24393.442878723145
1.0,11.0,2012-04-13,24332.130544424057
1.0,11.0,2012-04-20,22690.92643904686
1.0,11.0,2012-04-27,23670.549938201904
1.0,12.0,2012-03-02,12761.643739461899
1.0,12.0,2012-03-09,13231.98916888237
1.0,12.0,2012-03-16,15513.052528619766
1.0,12.0,2012-03-23,12927.11086344719
1.0,12.0,2012-03-30,13079.686545848846
1.0,12.0,2012-04-06,12615.01449394226
1.0,12.0,2012-04-13,13234.151781082153
1.0,12.0,2012-04-20,13658.684784173965
1.0,12.0,2012-04-27,11453.017152547836
1.0,13.0,2012-03-02,43660.69376850128
1.0,13.0,2012-03-09,38105.359439373016
1.0,13.0,2012-03-16,38579.482494831085
1.0,13.0,2012-03-23,36855.14475917816
1.0,13.0,2012-03-30,38615.22430562973
1.0,13.0,2012-04-06,37796.704337120056
1.0,13.0,2012-04-13,37196.695294857025
1.0,13.0,2012-04-20,37647.70818758011
1.0,13.0,2012-04-27,36799.555871486664
1.0,14.0,2012-03-02,17188.081453680992
1.0,14.0,2012-03-09,15410.474072813988
1.0,14.0,2012-03-16,14895.859662652016
1.0,14.0,2012-03-23,12978.858865499496
1.0,14.0,2012-03-30,14436.138347268105
1.0,14.0,2012-04-06,14336.57527089119
1.0,14.0,2012-04-13,12788.675673007965
1.0,14.0,2012-04-20,13016.290982723236
1.0,14.0,2012-04-27,13105.081523895264
1.0,16.0,2012-03-02,25664.911471366882
1.0,16.0,2012-03-09,28733.420561790466
1.0,16.0,2012-03-16,44614.74489212036
1.0,16.0,2012-03-23,38090.87325000763
1.0,16.0,2012-03-30,46302.73851394653
1.0,16.0,2012-04-06,50208.578375816345
1.0,16.0,2012-04-13,50098.26635837555
1.0,16.0,2012-04-20,50386.86884021759
1.0,16.0,2012-04-27,47792.40628242493
1.0,17.0,2012-03-02,11704.868906974792
1.0,17.0,2012-03-09,10364.13502919674
1.0,17.0,2012-03-16,9668.577933192253
1.0,17.0,2012-03-23,8808.984870791435
1.0,17.0,2012-03-30,8472.99066901207
1.0,17.0,2012-04-06,7830.0462692976
1.0,17.0,2012-04-13,7431.685649037361
1.0,17.0,2012-04-20,7753.761249423027
1.0,17.0,2012-04-27,7115.234135270119
1.0,18.0,2012-03-02,932.0681915283203
1.0,18.0,2012-03-09,1487.5856289863586
1.0,18.0,2012-03-16,2197.7223649024963
1.0,18.0,2012-03-23,3246.9674282073975
1.0,18.0,2012-03-30,9910.29856967926
1.0,18.0,2012-04-06,6666.189875602722
1.0,18.0,2012-04-13,3031.138125896454
1.0,18.0,2012-04-20,7453.243052959442
1.0,18.0,2012-04-27,5151.043726444244
1.0,19.0,2012-03-02,1052.3644406944513
1.0,19.0,2012-03-09,910.3934640288353
1.0,19.0,2012-03-16,813.2237903475761
1.0,19.0,2012-03-23,777.3479044884443
1.0,19.0,2012-03-30,669.7259082496166
1.0,19.0,2012-04-06,781.8307218402624
1.0,19.0,2012-04-13,693.4680618941784
1.0,19.0,2012-04-20,719.7378995120525
1.0,19.0,2012-04-27,601.4763042926788
1.0,20.0,2012-03-02,4959.646201848984
1.0,20.0,2012-03-09,4758.043475151062
1.0,20.0,2012-03-16,5325.655371189117
1.0,20.0,2012-03-23,4569.64591383934
1.0,20.0,2012-03-30,4530.433413267136
1.0,20.0,2012-04-06,4179.732268333435
1.0,20.0,2012-04-13,3866.1425054073334
1.0,20.0,2012-04-20,4002.916024684906
1.0,20.0,2012-04-27,3877.1699953079224
1.0,21.0,2012-03-02,8268.39966505766
1.0,21.0,2012-03-09,7846.312457025051
1.0,21.0,2012-03-16,8059.434072256088
1.0,21.0,2012-03-23,7324.423989772797
1.0,21.0,2012-03-30,7847.071888327599
1.0,21.0,2012-04-06,7630.155314147472
1.0,21.0,2012-04-13,7060.826038777828
1.0,21.0,2012-04-20,7261.111960351467
1.0,21.0,2012-04-27,7559.482161700726
1.0,22.0,2012-03-02,9955.489694476128
1.0,22.0,2012-03-09,9386.888558268547
1.0,22.0,2012-03-16,8918.781189084053
1.0,22.0,2012-03-23,7624.203109264374
1.0,22.0,2012-03-30,7432.314679980278
1.0,22.0,2012-04-06,7475.410496711731
1.0,22.0,2012-04-13,7061.122000813484
1.0,22.0,2012-04-20,7358.9169726371765
1.0,22.0,2012-04-27,6215.774678707123
1.0,23.0,2012-03-02,19917.871190547943
1.0,23.0,2012-03-09,18538.219882130623
1.0,23.0,2012-03-16,19434.10922038555
1.0,23.0,2012-03-23,17735.218940138817
1.0,23.0,2012-03-30,18967.125702738762
1.0,23.0,2012-04-06,19371.535727262497
1.0,23.0,2012-04-13,18613.181135892868
1.0,23.0,2012-04-20,19210.806034207344
1.0,23.0,2012-04-27,19120.415855646133
1.0,24.0,2012-03-02,5056.293153166771
1.0,24.0,2012-03-09,4516.763567388058
1.0,24.0,2012-03-16,4373.154877483845
1.0,24.0,2012-03-23,3971.2350098490715
1.0,24.0,2012-03-30,5040.45706820488
1.0,24.0,2012-04-06,4856.832928419113
1.0,24.0,2012-04-13,4020.7262459397316
1.0,24.0,2012-04-20,4303.08555918932
1.0,24.0,2012-04-27,3797.144586920738
1.0,25.0,2012-03-02,10030.032265365124
1.0,25.0,2012-03-09,9586.922056555748
1.0,25.0,2012-03-16,10822.424995481968
1.0,25.0,2012-03-23,10108.176303505898
1.0,25.0,2012-03-30,11194.189120292664
1.0,25.0,2012-04-06,11459.191821932793
1.0,25.0,2012-04-13,10112.288776159286
1.0,25.0,2012-04-20,10907.71664750576
1.0,25.0,2012-04-27,10625.050578713417
1.0,26.0,2012-03-02,7286.768892049789
1.0,26.0,2012-03-09,6538.204263448715
1.0,26.0,2012-03-16,6763.550905942917
1.0,26.0,2012-03-23,5746.8431696891785
1.0,26.0,2012-03-30,6416.55327963829
1.0,26.0,2012-04-06,5894.524310827255
1.0,26.0,2012-04-13,5978.634383678436
1.0,26.0,2012-04-20,6201.797566413879
1.0,26.0,2012-04-27,5611.7410407066345
1.0,27.0,2012-03-02,1736.134948165156
1.0,27.0,2012-03-09,1385.423128100112
1.0,27.0,2012-03-16,1429.2903199931607
1.0,27.0,2012-03-23,1245.8537678672
1.0,27.0,2012-03-30,1208.8698507165536
1.0,27.0,2012-04-06,1076.6990275997669
1.0,27.0,2012-04-13,1053.677532499656
1.0,27.0,2012-04-20,1000.4801046075299
1.0,27.0,2012-04-27,968.0621427195147
1.0,28.0,2012-03-02,658.2920668423176
1.0,28.0,2012-03-09,625.1075760424137
1.0,28.0,2012-03-16,519.7338417470455
1.0,28.0,2012-03-23,511.34688490629196
1.0,28.0,2012-03-30,562.3600656241179
1.0,28.0,2012-04-06,562.1728653609753
1.0,28.0,2012-04-13,389.78190599381924
1.0,28.0,2012-04-20,476.60450479388237
1.0,28.0,2012-04-27,477.97134687006474
1.0,29.0,2012-03-02,5077.37093102932
1.0,29.0,2012-03-09,4368.785060882568
1.0,29.0,2012-03-16,4160.363955616951
1.0,29.0,2012-03-23,3496.728891134262
1.0,29.0,2012-03-30,3527.8931869268417
1.0,29.0,2012-04-06,3944.0456141233444
1.0,29.0,2012-04-13,3590.25535428524
1.0,29.0,2012-04-20,3559.990746974945
1.0,29.0,2012-04-27,3816.5015828609467
1.0,30.0,2012-03-02,3576.7442160844803
1.0,30.0,2012-03-09,3167.2827883958817
1.0,30.0,2012-03-16,3539.871956706047
1.0,30.0,2012-03-23,3003.337361216545
1.0,30.0,2012-03-30,3108.298838376999
1.0,30.0,2012-04-06,3465.4830610752106
1.0,30.0,2012-04-13,3271.7712156772614
1.0,30.0,2012-04-20,3237.7959510087967
1.0,30.0,2012-04-27,2974.2555257081985
1.0,31.0,2012-03-02,1585.0503990650177
1.0,31.0,2012-03-09,1312.7813897132874
1.0,31.0,2012-03-16,1026.7929031848907
1.0,31.0,2012-03-23,989.8240215778351
1.0,31.0,2012-03-30,788.8748843669891
1.0,31.0,2012-04-06,861.439929485321
1.0,31.0,2012-04-13,813.842170715332
1.0,31.0,2012-04-20,878.873982667923
1.0,31.0,2012-04-27,737.5160474777222
1.0,32.0,2012-03-02,8063.60422796011
1.0,32.0,2012-03-09,7447.301090434194
1.0,32.0,2012-03-16,7297.362664110959
1.0,32.0,2012-03-23,5384.022942341864
1.0,32.0,2012-03-30,5955.350163720548
1.0,32.0,2012-04-06,6107.142185278237
1.0,32.0,2012-04-13,6109.890566192567
1.0,32.0,2012-04-20,6377.023680202663
1.0,32.0,2012-04-27,6336.300067014992
1.0,33.0,2012-03-02,5042.437460184097
1.0,33.0,2012-03-09,4413.167892575264
1.0,33.0,2012-03-16,4892.280811905861
1.0,33.0,2012-03-23,3770.1894857883453
1.0,33.0,2012-03-30,4637.471694469452
1.0,33.0,2012-04-06,4477.2169897556305
1.0,33.0,2012-04-13,3970.3615543842316
1.0,33.0,2012-04-20,4389.314590096474
1.0,33.0,2012-04-27,3705.498619556427
1.0,34.0,2012-03-02,12543.603345990181
1.0,34.0,2012-03-09,10741.487124800682
1.0,34.0,2012-03-16,12247.25109064579
1.0,34.0,2012-03-23,10231.541875600815
1.0,34.0,2012-03-30,10694.16669690609
1.0,34.0,2012-04-06,11680.857617378235
1.0,34.0,2012-04-13,10955.671808123589
1.0,34.0,2012-04-20,11564.909838676453
1.0,34.0,2012-04-27,11074.283810853958
1.0,35.0,2012-03-02,2962.9032497406006
1.0,35.0,2012-03-09,3136.8332549333572
1.0,35.0,2012-03-16,3227.238857924938
1.0,35.0,2012-03-23,2886.256527006626
1.0,35.0,2012-03-30,3040.075555205345
1.0,35.0,2012-04-06,3372.9440405368805
1.0,35.0,2012-04-13,3014.6957657933235
1.0,35.0,2012-04-20,3169.8928238749504
1.0,35.0,2012-04-27,3341.6535456180573
1.0,36.0,2012-03-02,1102.890618801117
1.0,36.0,2012-03-09,1387.5244299173355
1.0,36.0,2012-03-16,2072.123061776161
1.0,36.0,2012-03-23,1457.5434124469757
1.0,36.0,2012-03-30,1372.6356242895126
1.0,36.0,2012-04-06,1344.7351297140121
1.0,36.0,2012-04-13,1281.5982447862625
1.0,36.0,2012-04-20,1134.0313657522202
1.0,36.0,2012-04-27,1368.1977053880692
1.0,37.0,2012-03-02,3138.063083589077
1.0,37.0,2012-03-09,3160.2089583575726
1.0,37.0,2012-03-16,2977.5311550199986
1.0,37.0,2012-03-23,2684.60474807024
1.0,37.0,2012-03-30,2973.064147055149
1.0,37.0,2012-04-06,2612.240439146757
1.0,37.0,2012-04-13,2683.0061371922493
1.0,37.0,2012-04-20,2777.2786431610584
1.0,37.0,2012-04-27,2656.7229305505753
1.0,38.0,2012-03-02,96006.62847137451
1.0,38.0,2012-03-09,81631.05337524414
1.0,38.0,2012-03-16,66839.26998138428
1.0,38.0,2012-03-23,77758.22825622559
1.0,38.0,2012-03-30,85840.9934425354
1.0,38.0,2012-04-06,85603.27057266235
1.0,38.0,2012-04-13,76039.68113327026
1.0,38.0,2012-04-20,73284.95672607422
1.0,38.0,2012-04-27,99852.88907623291
1.0,40.0,2012-03-02,67961.55900764465
1.0,40.0,2012-03-09,63641.67400932312
1.0,40.0,2012-03-16,61210.57512187958
1.0,40.0,2012-03-23,58956.752349853516
1.0,40.0,2012-03-30,61267.01928424835
1.0,40.0,2012-04-06,59659.026827812195
1.0,40.0,2012-04-13,58521.6787776947
1.0,40.0,2012-04-20,58345.4270324707
1.0,40.0,2012-04-27,56753.228353500366
1.0,41.0,2012-03-02,869.3481723666191
1.0,41.0,2012-03-09,645.158292889595
1.0,41.0,2012-03-16,673.3392680585384
1.0,41.0,2012-03-23,462.07231122255325
1.0,41.0,2012-03-30,605.3782910108566
1.0,41.0,2012-04-06,651.0452095866203
1.0,41.0,2012-04-13,543.7389136552811
1.0,41.0,2012-04-20,585.1553669273853
1.0,41.0,2012-04-27,530.3016144037247
1.0,42.0,2012-03-02,9843.084413051605
1.0,42.0,2012-03-09,9246.287466287613
1.0,42.0,2012-03-16,9378.829752206802
1.0,42.0,2012-03-23,9078.723277330399
1.0,42.0,2012-03-30,9214.319535017014
1.0,42.0,2012-04-06,8959.776970624924
1.0,42.0,2012-04-13,8736.518094062805
1.0,42.0,2012-04-20,8373.758286476135
1.0,42.0,2012-04-27,8155.841226816177
1.0,44.0,2012-03-02,5235.84858083725
1.0,44.0,2012-03-09,4952.495416164398
1.0,44.0,2012-03-16,4707.563670039177
1.0,44.0,2012-03-23,4707.484180450439
1.0,44.0,2012-03-30,5123.074501037598
1.0,44.0,2012-04-06,4981.089173316956
1.0,44.0,2012-04-13,5077.161756277084
1.0,44.0,2012-04-20,5228.8206079006195
1.0,44.0,2012-04-27,4975.260481715202
1.0,46.0,2012-03-02,22522.56051287055
1.0,46.0,2012-03-09,20007.233788378537
1.0,46.0,2012-03-16,19552.565405748785
1.0,46.0,2012-03-23,18291.057578593493
1.0,46.0,2012-03-30,19787.367121621966
1.0,46.0,2012-04-06,19566.897060908377
1.0,46.0,2012-04-13,20024.74992315471
1.0,46.0,2012-04-20,20242.64231170714
1.0,46.0,2012-04-27,19318.179111279547
1.0,47.0,2012-03-16,42.71221674978733
1.0,48.0,2012-03-02,1057.048369526863
1.0,48.0,2012-03-09,1149.8812576532364
1.0,48.0,2012-03-16,1006.3363134860992
1.0,48.0,2012-03-23,1095.114161491394
1.0,48.0,2012-03-30,1046.6742646694183
1.0,48.0,2012-04-06,949.9168171286583
1.0,48.0,2012-04-13,1047.5163922309875
1.0,48.0,2012-04-20,1051.0815544724464
1.0,48.0,2012-04-27,955.1548869013786
1.0,49.0,2012-03-02,15017.665931224823
1.0,49.0,2012-03-09,13026.619307398796
1.0,49.0,2012-03-16,13070.80120062828
1.0,49.0,2012-03-23,11830.631014108658
1.0,49.0,2012-03-30,12902.674810051918
1.0,49.0,2012-04-06,10979.45706140995
1.0,49.0,2012-04-13,10346.851376771927
1.0,49.0,2012-04-20,10246.561235070229
1.0,49.0,2012-04-27,9816.795301556587
1.0,52.0,2012-03-02,2690.050018876791
1.0,52.0,2012-03-09,2130.0765742212534
1.0,52.0,2012-03-16,2112.951917618513
1.0,52.0,2012-03-23,2104.938598692417
1.0,52.0,2012-03-30,2163.7962558865547
1.0,52.0,2012-04-06,1850.3770696222782
1.0,52.0,2012-04-13,1894.7736061662436
1.0,52.0,2012-04-20,2234.2366227805614
1.0,52.0,2012-04-27,1886.1825924813747
1.0,54.0,2012-03-02,24.328203231096268
1.0,54.0,2012-03-09,0.0
1.0,54.0,2012-03-16,0.0
1.0,54.0,2012-03-23,0.0
1.0,54.0,2012-03-30,0.0
1.0,54.0,2012-04-06,36.89900940656662
1.0,54.0,2012-04-20,0.0
1.0,54.0,2012-04-27,20.731902718544006
1.0,55.0,2012-03-02,13947.19066619873
1.0,55.0,2012-03-09,13047.696015119553
1.0,55.0,2012-03-16,13753.469361782074
1.0,55.0,2012-03-23,10434.863166332245
1.0,55.0,2012-03-30,10783.604445457458
1.0,55.0,2012-04-06,9845.881117582321
1.0,55.0,2012-04-13,8472.40604710579
1.0,55.0,2012-04-20,9495.746930360794
1.0,55.0,2012-04-27,8992.914368152618
1.0,56.0,2012-03-02,6433.170121073723
1.0,56.0,2012-03-09,8029.570445597172
1.0,56.0,2012-03-16,11488.693192720413
1.0,56.0,2012-03-23,11016.562079310417
1.0,56.0,2012-03-30,13603.12858825922
1.0,56.0,2012-04-06,13367.272834420204
1.0,56.0,2012-04-13,13067.851417839527
1.0,56.0,2012-04-20,12483.908927798271
1.0,56.0,2012-04-27,10652.99534112215
1.0,58.0,2012-03-02,3023.3128428459167
1.0,58.0,2012-03-09,3083.3130593299866
1.0,58.0,2012-03-16,2782.869143009186
1.0,58.0,2012-03-23,2271.087589740753
1.0,58.0,2012-03-30,2330.5280151367188
1.0,58.0,2012-04-06,2564.4963705539703
1.0,58.0,2012-04-13,2791.138118505478
1.0,58.0,2012-04-20,3073.7873380184174
1.0,58.0,2012-04-27,2233.8082020282745
1.0,59.0,2012-03-02,54.31353425979614
1.0,59.0,2012-03-09,6.426028728485107
1.0,59.0,2012-03-16,0.0
1.0,59.0,2012-03-23,0.0
1.0,59.0,2012-03-30,0.0
1.0,59.0,2012-04-06,0.0
1.0,59.0,2012-04-13,0.0
1.0,59.0,2012-04-20,0.0
1.0,59.0,2012-04-27,0.0
1.0,60.0,2012-03-02,1279.6019424051046
1.0,60.0,2012-03-09,991.6078630387783
1.0,60.0,2012-03-16,679.3035754412413
1.0,60.0,2012-03-23,707.4382224529982
1.0,60.0,2012-03-30,1079.837089881301
1.0,60.0,2012-04-06,1012.393969759345
1.0,60.0,2012-04-13,878.3787212222815
1.0,60.0,2012-04-20,760.9956355839968
1.0,60.0,2012-04-27,857.0657087564468
1.0,67.0,2012-03-02,6375.935080289841
1.0,67.0,2012-03-09,6242.9730389118195
1.0,67.0,2012-03-16,6162.71165394783
1.0,67.0,2012-03-23,5562.230054855347
1.0,67.0,2012-03-30,6284.488545656204
1.0,67.0,2012-04-06,5904.102718114853
1.0,67.0,2012-04-13,5917.681874513626
1.0,67.0,2012-04-20,6791.119396448135
1.0,67.0,2012-04-27,7622.4360110759735
1.0,71.0,2012-03-02,4184.255912363529
1.0,71.0,2012-03-09,3820.4327575564384
1.0,71.0,2012-03-16,3446.843864440918
1.0,71.0,2012-03-23,2873.4877918958664
1.0,71.0,2012-03-30,2918.3178189992905
1.0,71.0,2012-04-06,2949.0634658932686
1.0,71.0,2012-04-13,2794.413335263729
1.0,71.0,2012-04-20,2673.515907883644
1.0,71.0,2012-04-27,2625.1185823082924
1.0,72.0,2012-03-02,60761.61034762859
1.0,72.0,2012-03-09,46699.61049681902
1.0,72.0,2012-03-16,43741.684910178185
1.0,72.0,2012-03-23,39763.072883188725
1.0,72.0,2012-03-30,40704.80485159159
1.0,72.0,2012-04-06,37215.704525470734
1.0,72.0,2012-04-13,38467.411577403545
1.0,72.0,2012-04-20,42117.89088982344
1.0,72.0,2012-04-27,35567.97179102898
1.0,74.0,2012-03-02,13906.50803565979
1.0,74.0,2012-03-09,11960.77772974968
1.0,74.0,2012-03-16,11980.325840234756
1.0,74.0,2012-03-23,10627.804972171783
1.0,74.0,2012-03-30,10684.533123493195
1.0,74.0,2012-04-06,10918.70136833191
1.0,74.0,2012-04-13,10141.99509859085
1.0,74.0,2012-04-20,10033.22434592247
1.0,74.0,2012-04-27,10014.097695350647
1.0,79.0,2012-03-02,46679.97604584694
1.0,79.0,2012-03-09,36075.287415504456
1.0,79.0,2012-03-16,33244.501985788345
1.0,79.0,2012-03-23,30492.096910238266
1.0,79.0,2012-03-30,40044.99617433548
1.0,79.0,2012-04-06,39933.60629796982
1.0,79.0,2012-04-13,34632.869330883026
1.0,79.0,2012-04-20,31744.421654224396
1.0,79.0,2012-04-27,31163.844615459442
1.0,80.0,2012-03-02,20159.85770702362
1.0,80.0,2012-03-09,19314.828538894653
1.0,80.0,2012-03-16,20208.199520111084
1.0,80.0,2012-03-23,19140.592317581177
1.0,80.0,2012-03-30,19802.317285060883
1.0,80.0,2012-04-06,21011.573698997498
1.0,80.0,2012-04-13,20298.523243904114
1.0,80.0,2012-04-20,20225.147898197174
1.0,80.0,2012-04-27,19638.559072494507
1.0,81.0,2012-03-02,30574.844321250916
1.0,81.0,2012-03-09,30197.548352718353
1.0,81.0,2012-03-16,30403.883595705032
1.0,81.0,2012-03-23,28353.579818964005
1.0,81.0,2012-03-30,29584.216544866562
1.0,81.0,2012-04-06,31075.57267141342
1.0,81.0,2012-04-13,30489.05889248848
1.0,81.0,2012-04-20,29162.072322368622
1.0,81.0,2012-04-27,28326.943301916122
1.0,82.0,2012-03-02,21697.107192993164
1.0,82.0,2012-03-09,19425.204659938812
1.0,82.0,2012-03-16,19379.240613937378
1.0,82.0,2012-03-23,18055.271470546722
1.0,82.0,2012-03-30,19276.898042678833
1.0,82.0,2012-04-06,18904.25175523758
1.0,82.0,2012-04-13,18037.825250148773
1.0,82.0,2012-04-20,18589.912420272827
1.0,82.0,2012-04-27,17860.135444641113
1.0,83.0,2012-03-02,6996.58325830102
1.0,83.0,2012-03-09,7392.8986540436745
1.0,83.0,2012-03-16,6984.2674151957035
1.0,83.0,2012-03-23,5750.172619730234
1.0,83.0,2012-03-30,7132.147242277861
1.0,83.0,2012-04-06,6527.496703565121
1.0,83.0,2012-04-13,6237.218407839537
1.0,83.0,2012-04-20,5996.253480643034
1.0,83.0,2012-04-27,4308.372292101383
1.0,85.0,2012-03-02,2787.544665455818
1.0,85.0,2012-03-09,2735.533374786377
1.0,85.0,2012-03-16,2281.7294619083405
1.0,85.0,2012-03-23,2718.612858891487
1.0,85.0,2012-03-30,2698.5082926750183
1.0,85.0,2012-04-06,2411.5986037254333
1.0,85.0,2012-04-13,2808.9798307418823
1.0,85.0,2012-04-20,2865.5458042621613
1.0,85.0,2012-04-27,3192.722799181938
1.0,87.0,2012-03-02,56927.95132827759
1.0,87.0,2012-03-09,46610.91267967224
1.0,87.0,2012-03-16,47892.48874092102
1.0,87.0,2012-03-23,44333.78917312622
1.0,87.0,2012-03-30,53705.95170402527
1.0,87.0,2012-04-06,50187.430097579956
1.0,87.0,2012-04-13,48379.40629196167
1.0,87.0,2012-04-20,47323.91611099243
1.0,87.0,2012-04-27,49574.266704559326
1.0,90.0,2012-03-02,90635.7654633522
1.0,90.0,2012-03-09,88150.27940654755
1.0,90.0,2012-03-16,88017.03196287155
1.0,90.0,2012-03-23,82762.09679508209
1.0,90.0,2012-03-30,87046.65471792221
1.0,90.0,2012-04-06,89679.90347194672
1.0,90.0,2012-04-13,88141.86161899567
1.0,90.0,2012-04-20,86312.53462219238
1.0,90.0,2012-04-27,81736.41945648193
1.0,91.0,2012-03-02,67802.2758629322
1.0,91.0,2012-03-09,70484.14440202713
1.0,91.0,2012-03-16,68204.88501667976
1.0,91.0,2012-03-23,61382.07299923897
1.0,91.0,2012-03-30,61865.221581697464
1.0,91.0,2012-04-06,70395.66281533241
1.0,91.0,2012-04-13,70442.92027616501
1.0,91.0,2012-04-20,63778.46089839935
1.0,91.0,2012-04-27,58221.38527464867
1.0,92.0,2012-03-02,147995.00528812408
1.0,92.0,2012-03-09,148975.3825864792
1.0,92.0,2012-03-16,141709.6327199936
1.0,92.0,2012-03-23,127900.83120441437
1.0,92.0,2012-03-30,136210.6744594574
1.0,92.0,2012-04-06,147700.13425636292
1.0,92.0,2012-04-13,142665.72383975983
1.0,92.0,2012-04-20,133178.79082679749
1.0,92.0,2012-04-27,122130.6732635498
1.0,93.0,2012-03-02,75665.03485918045
1.0,93.0,2012-03-09,78369.15938568115
1.0,93.0,2012-03-16,76511.65829086304
1.0,93.0,2012-03-23,67521.46759557724
1.0,93.0,2012-03-30,72530.87649154663
1.0,93.0,2012-04-06,81687.01082897186
1.0,93.0,2012-04-13,80317.94713258743
1.0,93.0,2012-04-20,73910.40580272675
1.0,93.0,2012-04-27,68075.46475505829
1.0,94.0,2012-03-02,67441.66928100586
1.0,94.0,2012-03-09,67057.80794095993
1.0,94.0,2012-03-16,69257.18942785263
1.0,94.0,2012-03-23,65819.47378826141
1.0,94.0,2012-03-30,69916.44907617569
1.0,94.0,2012-04-06,74801.17932987213
1.0,94.0,2012-04-13,73225.62305545807
1.0,94.0,2012-04-20,70966.07720708847
1.0,94.0,2012-04-27,68183.2795329094
1.0,95.0,2012-03-02,120740.32234668732
1.0,95.0,2012-03-09,122368.15212535858
