Store,Dept,Date,Weekly_Pred
1.0,10.0,2011-08-12,32766.06531176297
1.0,10.0,2011-08-19,33462.225043973885
1.0,10.0,2011-08-26,33240.23167985538
1.0,11.0,2011-07-01,27878.358540853485
1.0,11.0,2011-07-08,29178.351242518984
1.0,11.0,2011-07-15,27958.236940311734
1.0,11.0,2011-07-22,29679.297944014426
1.0,11.0,2011-07-29,26935.257641655393
1.0,11.0,2011-08-05,38235.56426525954
1.0,11.0,2011-08-12,32295.461695841514
1.0,11.0,2011-08-19,30877.82171700569
1.0,11.0,2011-08-26,24739.228802037425
1.0,12.0,2011-07-01,11214.351542922202
1.0,12.0,2011-07-08,11932.242154029198
1.0,12.0,2011-07-15,11576.331070578424
1.0,12.0,2011-07-22,12486.575104320189
1.0,12.0,2011-07-29,12448.477431870298
1.0,12.0,2011-08-05,13838.654537306866
1.0,12.0,2011-08-12,13867.054946467746
1.0,12.0,2011-08-19,11178.369501993991
1.0,12.0,2011-08-26,10924.948402302573
1.0,13.0,2011-07-01,41245.923263504636
1.0,13.0,2011-07-08,39330.295564739965
1.0,13.0,2011-07-15,39841.23274637922
1.0,13.0,2011-07-22,38718.72627800563
1.0,13.0,2011-07-29,38365.90813209303
1.0,13.0,2011-08-05,40704.754946982954
1.0,13.0,2011-08-12,37383.93793496117
1.0,13.0,2011-08-19,40322.36034423858
1.0,13.0,2011-08-26,41153.97379842191
1.0,14.0,2011-07-01,14087.871628137225
1.0,14.0,2011-07-08,14556.666298697339
1.0,14.0,2011-07-15,13530.475648768057
1.0,14.0,2011-07-22,12911.86761869189
1.0,14.0,2011-07-29,12873.671264059347
1.0,14.0,2011-08-05,15205.619694072782
1.0,14.0,2011-08-12,13911.740902854923
1.0,14.0,2011-08-19,14694.967959026653
1.0,14.0,2011-08-26,12558.395117935492
1.0,16.0,2011-07-01,30273.082592851017
1.0,16.0,2011-07-08,27967.76361768972
1.0,16.0,2011-07-15,29280.071115451865
1.0,16.0,2011-07-22,26599.703075094614
1.0,16.0,2011-07-29,21735.998904641718
1.0,16.0,2011-08-05,24568.867395956535
1.0,16.0,2011-08-12,22435.74951267382
1.0,16.0,2011-08-19,19634.32523544645
1.0,16.0,2011-08-26,17678.094408992212
1.0,17.0,2011-07-01,8808.837667751592
1.0,17.0,2011-07-08,8101.35680615087
1.0,17.0,2011-07-15,8342.409801938571
1.0,17.0,2011-07-22,8485.678372715833
1.0,17.0,2011-07-29,8398.55978856096
1.0,17.0,2011-08-05,9180.889163036132
1.0,17.0,2011-08-12,8414.701470937347
1.0,17.0,2011-08-19,9616.492292064242
1.0,17.0,2011-08-26,9296.589480522322
1.0,18.0,2011-07-01,-226.56482921168208
1.0,18.0,2011-07-15,-235.99210379470605
1.0,18.0,2011-08-26,-213.35813993640477
1.0,19.0,2011-07-01,929.812625081162
1.0,19.0,2011-07-08,988.7832122622058
1.0,19.0,2011-07-15,954.1984635468107
1.0,19.0,2011-07-22,1038.5709706762573
1.0,19.0,2011-07-29,1116.5016182309482
1.0,19.0,2011-08-05,1149.6631031627767
1.0,19.0,2011-08-12,1185.9042506425176
1.0,19.0,2011-08-19,1249.2231771089137
1.0,19.0,2011-08-26,1209.6494161343435
1.0,20.0,2011-07-01,5243.748522528447
1.0,20.0,2011-07-08,4967.973998311558
1.0,20.0,2011-07-15,4478.469498092076
1.0,20.0,2011-07-22,4281.849644729518
1.0,20.0,2011-07-29,4170.738829631824
1.0,20.0,2011-08-05,4534.809980023769
1.0,20.0,2011-08-12,4139.956890806439
1.0,20.0,2011-08-19,3907.038415804156
1.0,20.0,2011-08-26,3509.0674296176294
1.0,21.0,2011-07-01,7388.386671334738
1.0,21.0,2011-07-08,7405.883385170484
1.0,21.0,2011-07-15,7565.246926503722
1.0,21.0,2011-07-22,6662.767943504266
1.0,21.0,2011-07-29,6976.057534811553
1.0,21.0,2011-08-05,6917.750221824972
1.0,21.0,2011-08-12,6499.312167627038
1.0,21.0,2011-08-19,6317.390359341633
1.0,21.0,2011-08-26,6775.335737742716
1.0,22.0,2011-07-01,6814.602556958125
1.0,22.0,2011-07-08,6568.431033456873
1.0,22.0,2011-07-15,7005.64702727407
1.0,22.0,2011-07-22,6605.473879943485
1.0,22.0,2011-07-29,7238.801283952489
1.0,22.0,2011-08-05,7812.540694032301
1.0,22.0,2011-08-12,7604.313587325218
1.0,22.0,2011-08-19,8894.833998670918
1.0,22.0,2011-08-26,7286.2615387158
1.0,23.0,2011-07-01,22054.389852511114
1.0,23.0,2011-07-08,21886.337992442073
1.0,23.0,2011-07-15,18915.277321926784
1.0,23.0,2011-07-22,20284.167989324545
1.0,23.0,2011-07-29,19931.868056142353
1.0,23.0,2011-08-05,21519.86277066148
1.0,23.0,2011-08-12,21355.562481578323
1.0,23.0,2011-08-19,25003.76463114191
1.0,23.0,2011-08-26,27323.26262966916
1.0,24.0,2011-07-01,3694.392905612127
1.0,24.0,2011-07-08,4179.780128370621
1.0,24.0,2011-07-15,4168.281137493323
1.0,24.0,2011-07-22,5467.717728773714
1.0,24.0,2011-07-29,7151.579127621837
1.0,24.0,2011-08-05,9378.41360372398
1.0,24.0,2011-08-12,11014.707191928755
1.0,24.0,2011-08-19,16874.999549844884
1.0,24.0,2011-08-26,15916.33112982905
1.0,25.0,2011-07-01,9012.38248327421
1.0,25.0,2011-07-08,8294.839351834264
1.0,25.0,2011-07-15,8049.60131583875
1.0,25.0,2011-07-22,8127.859855049755
1.0,25.0,2011-07-29,8371.602350801695
1.0,25.0,2011-08-05,8486.067795175128
1.0,25.0,2011-08-12,8383.440370744094
1.0,25.0,2011-08-19,8849.30323869735
1.0,25.0,2011-08-26,8603.450756850187
1.0,26.0,2011-07-01,4295.846045733895
1.0,26.0,2011-07-08,4474.824941584375
1.0,26.0,2011-07-15,4467.523370008916
1.0,26.0,2011-07-22,4364.052998553496
1.0,26.0,2011-07-29,4240.145844523329
1.0,26.0,2011-08-05,4889.761400481686
1.0,26.0,2011-08-12,4631.908037852496
1.0,26.0,2011-08-19,5178.156232051551
1.0,26.0,2011-08-26,4621.976691292599
1.0,27.0,2011-07-01,796.7287635563407
1.0,27.0,2011-07-08,687.1111541156133
1.0,27.0,2011-07-15,787.6327583487146
1.0,27.0,2011-07-22,728.4122569712054
1.0,27.0,2011-07-29,849.6264284884091
1.0,27.0,2011-08-05,1030.029945395945
1.0,27.0,2011-08-12,1030.9491254530149
1.0,27.0,2011-08-19,1467.2994433137937
1.0,27.0,2011-08-26,1801.174388348736
1.0,28.0,2011-07-01,259.9078340230044
1.0,28.0,2011-07-08,255.27786920045037
1.0,28.0,2011-07-15,264.02388319541933
1.0,28.0,2011-07-22,364.40000861109
1.0,28.0,2011-07-29,270.01638197293505
1.0,28.0,2011-08-05,235.65362982667284
1.0,28.0,2011-08-12,271.61809867282864
1.0,28.0,2011-08-19,244.4286549014505
1.0,28.0,2011-08-26,267.79605007387
1.0,29.0,2011-07-01,4518.994573076605
1.0,29.0,2011-07-08,4430.349026557
1.0,29.0,2011-07-15,4284.369927610562
1.0,29.0,2011-07-22,4141.980822928948
1.0,29.0,2011-07-29,4285.191222988535
1.0,29.0,2011-08-05,4996.325391471968
1.0,29.0,2011-08-12,4748.693158629816
1.0,29.0,2011-08-19,4922.367535624828
1.0,29.0,2011-08-26,5118.080024847412
1.0,30.0,2011-07-01,3888.48386636714
1.0,30.0,2011-07-08,3478.7943503145943
1.0,30.0,2011-07-15,3731.48026432225
1.0,30.0,2011-07-22,3766.368618835695
1.0,30.0,2011-07-29,3660.2852524086484
1.0,30.0,2011-08-05,4087.0824026773334
1.0,30.0,2011-08-12,3757.407905119937
1.0,30.0,2011-08-19,4428.250519448193
1.0,30.0,2011-08-26,4257.075923527882
1.0,31.0,2011-07-01,1960.2183922084714
1.0,31.0,2011-07-08,2101.2154000980117
1.0,31.0,2011-07-15,1550.7650617557529
1.0,31.0,2011-07-22,2200.151001801928
1.0,31.0,2011-07-29,2723.3799176390876
1.0,31.0,2011-08-05,3962.0148245898536
1.0,31.0,2011-08-12,4931.913533481547
1.0,31.0,2011-08-19,8452.111813690983
1.0,31.0,2011-08-26,10497.959823728297
1.0,32.0,2011-07-01,6354.06051358406
1.0,32.0,2011-07-08,6688.694332580431
1.0,32.0,2011-07-15,5435.087194344145
1.0,32.0,2011-07-22,5997.965132773272
1.0,32.0,2011-07-29,6235.707377539366
1.0,32.0,2011-08-05,6246.0445771830855
1.0,32.0,2011-08-12,5553.951960512786
1.0,32.0,2011-08-19,5620.532139198971
1.0,32.0,2011-08-26,5663.779116737773
1.0,33.0,2011-07-01,3736.9272638915572
1.0,33.0,2011-07-08,4047.8558668161277
1.0,33.0,2011-07-15,3895.087949808687
1.0,33.0,2011-07-22,4727.447508668527
1.0,33.0,2011-07-29,5596.460395082831
1.0,33.0,2011-08-05,7819.187413133914
1.0,33.0,2011-08-12,8800.365971929627
1.0,33.0,2011-08-19,13248.045059113298
1.0,33.0,2011-08-26,12632.213800225873
1.0,34.0,2011-07-01,9617.540225575212
1.0,34.0,2011-07-08,8858.453930403106
1.0,34.0,2011-07-15,8329.397997392341
1.0,34.0,2011-07-22,8704.85581736127
1.0,34.0,2011-07-29,7799.935088627972
1.0,34.0,2011-08-05,8589.674128837418
1.0,34.0,2011-08-12,8122.388633031398
1.0,34.0,2011-08-19,8633.067805416882
1.0,34.0,2011-08-26,8988.977227824274
1.0,35.0,2011-07-01,2987.621823744994
1.0,35.0,2011-07-08,2633.9476187656837
1.0,35.0,2011-07-15,2631.4844000733865
1.0,35.0,2011-07-22,2420.041667524987
1.0,35.0,2011-07-29,2311.0773228875623
1.0,35.0,2011-08-05,2375.448795843753
1.0,35.0,2011-08-12,2114.336333936022
1.0,35.0,2011-08-19,2272.1936657879414
1.0,35.0,2011-08-26,2303.2784436625225
1.0,36.0,2011-07-01,2860.952193461242
1.0,36.0,2011-07-08,2140.592914671899
1.0,36.0,2011-07-15,1782.845943000022
1.0,36.0,2011-07-22,1734.0448637508962
1.0,36.0,2011-07-29,1430.7827836990182
1.0,36.0,2011-08-05,1347.7481553907419
1.0,36.0,2011-08-12,863.0151484919043
1.0,36.0,2011-08-19,488.4863012110436
1.0,36.0,2011-08-26,464.4028272337164
1.0,37.0,2011-07-01,2939.0596530714247
1.0,37.0,2011-07-08,2938.0174396483053
1.0,37.0,2011-07-15,2849.211677147716
1.0,37.0,2011-07-22,2724.536917993857
1.0,37.0,2011-07-29,2677.5583824628266
1.0,37.0,2011-08-05,2813.332361666893
1.0,37.0,2011-08-12,2712.5389145363297
1.0,37.0,2011-08-19,3058.8289961146656
1.0,37.0,2011-08-26,2734.2533846491133
1.0,38.0,2011-07-01,83661.99441803992
1.0,38.0,2011-07-08,66134.74574445933
1.0,38.0,2011-07-15,62373.707130126655
1.0,38.0,2011-07-22,50937.00660973042
1.0,38.0,2011-07-29,60707.64285649359
1.0,38.0,2011-08-05,78120.16181702167
1.0,38.0,2011-08-12,61830.56918081641
1.0,38.0,2011-08-19,49708.152888037264
1.0,38.0,2011-08-26,60440.27095156908
1.0,40.0,2011-07-01,56251.52382205416
1.0,40.0,2011-07-08,52930.3915271198
1.0,40.0,2011-07-15,54039.718837113694
1.0,40.0,2011-07-22,52341.95864758324
1.0,40.0,2011-07-29,52826.59319272986
1.0,40.0,2011-08-05,55382.42285785635
1.0,40.0,2011-08-12,53530.19615518068
1.0,40.0,2011-08-19,54289.28966869133
1.0,40.0,2011-08-26,53630.48613383974
1.0,41.0,2011-07-01,973.1874010682477
1.0,41.0,2011-07-08,1160.5803219978188
1.0,41.0,2011-07-15,1026.3520914009696
1.0,41.0,2011-07-22,1103.8616823805223
1.0,41.0,2011-07-29,1234.1518647673747
1.0,41.0,2011-08-05,1412.7757907811883
1.0,41.0,2011-08-12,1607.4734791423998
1.0,41.0,2011-08-19,1853.5034835903625
1.0,41.0,2011-08-26,2115.3892409412583
1.0,42.0,2011-07-01,8725.945301369808
1.0,42.0,2011-07-08,8543.42477331552
1.0,42.0,2011-07-15,7608.022185350172
1.0,42.0,2011-07-22,8233.450958406567
1.0,42.0,2011-07-29,7893.482020528914
1.0,42.0,2011-08-05,8604.838961546935
1.0,42.0,2011-08-12,8036.6240950496285
1.0,42.0,2011-08-19,7377.784062881692
1.0,42.0,2011-08-26,6762.455252800588
1.0,44.0,2011-07-01,4441.007754816128
1.0,44.0,2011-07-08,3889.962077142787
1.0,44.0,2011-07-15,3967.4287536843112
1.0,44.0,2011-07-22,3994.7911354191965
1.0,44.0,2011-07-29,4278.787042580065
1.0,44.0,2011-08-05,4544.830229228923
1.0,44.0,2011-08-12,4426.573559365774
1.0,44.0,2011-08-19,4236.413495320936
1.0,44.0,2011-08-26,4867.409987959458
1.0,45.0,2011-08-26,-3.8392829975418863
1.0,46.0,2011-07-01,20178.51153272437
1.0,46.0,2011-07-08,20041.525934565347
1.0,46.0,2011-07-15,18748.308962908573
1.0,46.0,2011-07-22,18930.377329187002
1.0,46.0,2011-07-29,18532.913817558903
1.0,46.0,2011-08-05,20095.952906340826
1.0,46.0,2011-08-12,18768.174543436617
1.0,46.0,2011-08-19,19060.669704493135
1.0,46.0,2011-08-26,19312.522399588954
1.0,47.0,2011-07-08,66.39083396203932
1.0,47.0,2011-08-05,69.67407922286657
1.0,47.0,2011-08-12,-0.6367880531470291
1.0,47.0,2011-08-19,45.91702288121451
1.0,48.0,2011-08-05,25.228401521628257
1.0,48.0,2011-08-12,677.364594407205
1.0,48.0,2011-08-19,592.953454996692
1.0,48.0,2011-08-26,331.7367568734335
1.0,49.0,2011-07-01,10530.850871022325
1.0,49.0,2011-07-08,9675.988795907353
1.0,49.0,2011-07-15,10151.753985089948
1.0,49.0,2011-07-22,12872.10973058187
1.0,49.0,2011-07-29,10700.787061300362
1.0,49.0,2011-08-05,12528.912850938854
1.0,49.0,2011-08-12,10884.481654297444
1.0,49.0,2011-08-19,11109.922347454354
1.0,49.0,2011-08-26,11590.599601422786
1.0,52.0,2011-07-01,1912.2826761256438
1.0,52.0,2011-07-08,1926.9742000781698
1.0,52.0,2011-07-15,1752.0796148799127
1.0,52.0,2011-07-22,1323.60388736194
1.0,52.0,2011-07-29,1599.5458425942343
1.0,52.0,2011-08-05,2056.0741111906245
1.0,52.0,2011-08-12,1556.6109340902185
1.0,52.0,2011-08-19,1878.2027121668216
1.0,52.0,2011-08-26,2088.43578554166
1.0,54.0,2011-07-08,62.19738627638435
1.0,54.0,2011-07-15,-12.461791338631883
1.0,54.0,2011-07-22,111.99558167537907
1.0,54.0,2011-07-29,45.95181977521861
1.0,54.0,2011-08-05,-10.859750306175556
1.0,54.0,2011-08-12,20.25257101462921
1.0,54.0,2011-08-19,55.789346723700874
1.0,54.0,2011-08-26,-69.58036034012912
1.0,55.0,2011-07-01,11649.252744855126
1.0,55.0,2011-07-08,10406.258061014349
1.0,55.0,2011-07-15,10811.00637041172
1.0,55.0,2011-07-22,9151.678005303256
1.0,55.0,2011-07-29,10131.80881703156
1.0,55.0,2011-08-05,9874.91524410178
1.0,55.0,2011-08-12,10428.509300270583
1.0,55.0,2011-08-19,9223.908725437941
1.0,55.0,2011-08-26,7364.603497949429
1.0,56.0,2011-07-01,2400.798835929774
1.0,56.0,2011-07-08,2162.2199410593603
1.0,56.0,2011-07-15,1881.357078090543
1.0,56.0,2011-07-22,1710.9167474413407
1.0,56.0,2011-07-29,1427.1068852659664
1.0,56.0,2011-08-05,1390.9859626168618
1.0,56.0,2011-08-12,1201.2144651811104
1.0,56.0,2011-08-19,1136.8532028662157
1.0,56.0,2011-08-26,1115.41969429882
1.0,58.0,2011-07-01,3706.6429828368127
1.0,58.0,2011-07-08,1648.0035036229528
1.0,58.0,2011-07-15,3186.771866918076
1.0,58.0,2011-07-22,2294.6435325373895
1.0,58.0,2011-07-29,2513.634698211681
1.0,58.0,2011-08-05,2414.8124133981764
1.0,58.0,2011-08-12,1689.2114708027802
1.0,58.0,2011-08-19,2165.168055356946
1.0,58.0,2011-08-26,3382.1002417835407
1.0,59.0,2011-07-01,92.17403637291864
1.0,59.0,2011-07-08,65.33833940699697
1.0,59.0,2011-07-15,-39.16758602997288
1.0,59.0,2011-07-22,-160.68427191511728
1.0,59.0,2011-07-29,-105.73283831705339
1.0,59.0,2011-08-05,-25.951876000734046
1.0,59.0,2011-08-12,-212.88305883086286
1.0,59.0,2011-08-19,-101.01578101911582
1.0,59.0,2011-08-26,-37.076498557580635
1.0,60.0,2011-07-01,1241.0808470253687
1.0,60.0,2011-07-08,1259.3494578907703
1.0,60.0,2011-07-15,896.5873501712485
1.0,60.0,2011-07-22,945.0962452267268
1.0,60.0,2011-07-29,1211.3658125853835
1.0,60.0,2011-08-05,1209.2451045123162
1.0,60.0,2011-08-12,881.5729549203097
1.0,60.0,2011-08-19,1020.8718783935183
1.0,60.0,2011-08-26,842.0574048880662
1.0,67.0,2011-07-01,4948.892197249457
1.0,67.0,2011-07-08,4461.75359369861
1.0,67.0,2011-07-15,4631.314858593512
1.0,67.0,2011-07-22,4726.392062083352
1.0,67.0,2011-07-29,4582.105103760958
1.0,67.0,2011-08-05,4878.1948573864065
1.0,67.0,2011-08-12,4365.246908135712
1.0,67.0,2011-08-19,4448.433716227766
1.0,67.0,2011-08-26,4171.702841008082
1.0,71.0,2011-07-01,2418.0261010113463
1.0,71.0,2011-07-08,2361.377033562865
1.0,71.0,2011-07-15,2676.7922123160097
1.0,71.0,2011-07-22,2754.8407708646264
1.0,71.0,2011-07-29,2542.8728208885004
1.0,71.0,2011-08-05,2925.8656748933136
1.0,71.0,2011-08-12,2832.5665508621896
1.0,71.0,2011-08-19,2899.5567649146833
1.0,71.0,2011-08-26,2837.1007759438944
1.0,72.0,2011-07-01,32739.3496634122
1.0,72.0,2011-07-08,31454.126075750217
1.0,72.0,2011-07-15,33957.931421475485
1.0,72.0,2011-07-22,32209.142278494313
1.0,72.0,2011-07-29,34521.43123729527
1.0,72.0,2011-08-05,33882.1234698724
1.0,72.0,2011-08-12,33956.46310712956
1.0,72.0,2011-08-19,38399.72432191484
1.0,72.0,2011-08-26,31463.201303116977
1.0,74.0,2011-07-01,12444.185727158096
1.0,74.0,2011-07-08,12142.557946335059
1.0,74.0,2011-07-15,13488.128272188827
1.0,74.0,2011-07-22,12292.90675207926
1.0,74.0,2011-07-29,12845.19673566008
1.0,74.0,2011-08-05,14586.69850449171
1.0,74.0,2011-08-12,13310.145166568458
1.0,74.0,2011-08-19,15132.334333413513
1.0,74.0,2011-08-26,14297.32872150978
1.0,78.0,2011-08-26,0.04313762008964667
1.0,79.0,2011-07-01,37176.36074697599
1.0,79.0,2011-07-08,35262.57343990111
1.0,79.0,2011-07-15,31773.874359636917
1.0,79.0,2011-07-22,29148.449094260577
1.0,79.0,2011-07-29,28116.91138030216
1.0,79.0,2011-08-05,43595.77863609232
1.0,79.0,2011-08-12,30133.345487964107
1.0,79.0,2011-08-19,28743.615527132526
1.0,79.0,2011-08-26,28331.9975459266
1.0,80.0,2011-07-01,17061.004967138637
1.0,80.0,2011-07-08,17522.44740812201
1.0,80.0,2011-07-15,17034.65661273338
1.0,80.0,2011-07-22,17120.18140982045
1.0,80.0,2011-07-29,16495.63800552115
1.0,80.0,2011-08-05,18639.572484569624
1.0,80.0,2011-08-12,17074.405100348406
1.0,80.0,2011-08-19,16993.604973097797
1.0,80.0,2011-08-26,16212.914171425626
1.0,81.0,2011-07-01,30960.35917991351
1.0,81.0,2011-07-08,31658.764167120746
1.0,81.0,2011-07-15,30115.91750706086
1.0,81.0,2011-07-22,29144.39633759657
1.0,81.0,2011-07-29,28649.289459411877
1.0,81.0,2011-08-05,31100.61168175911
1.0,81.0,2011-08-12,30544.07563134616
1.0,81.0,2011-08-19,29616.694035752553
1.0,81.0,2011-08-26,28334.382310186644
1.0,82.0,2011-07-01,21456.649040042423
1.0,82.0,2011-07-08,21224.899650773033
1.0,82.0,2011-07-15,20536.441683824174
1.0,82.0,2011-07-22,20273.8353094114
1.0,82.0,2011-07-29,19971.00720912963
1.0,82.0,2011-08-05,22175.024274279363
1.0,82.0,2011-08-12,21086.063353054225
1.0,82.0,2011-08-19,20377.321909386665
1.0,82.0,2011-08-26,19353.57186287921
1.0,83.0,2011-07-01,6056.488301280653
1.0,83.0,2011-07-08,5860.065088466043
1.0,83.0,2011-07-15,5452.951773827575
1.0,83.0,2011-07-22,4358.594043669174
1.0,83.0,2011-07-29,3700.2669775481336
1.0,83.0,2011-08-05,5803.206886984553
1.0,83.0,2011-08-12,6189.745721585816
1.0,83.0,2011-08-19,5689.2335591644805
1.0,83.0,2011-08-26,4766.080153738527
1.0,85.0,2011-07-01,3283.59619581257
1.0,85.0,2011-07-08,3308.7872578375973
1.0,85.0,2011-07-15,2348.8916253345087
1.0,85.0,2011-07-22,2805.4978053031955
1.0,85.0,2011-07-29,2499.460692379391
1.0,85.0,2011-08-05,2856.2057751577813
1.0,85.0,2011-08-12,2606.061629610136
1.0,85.0,2011-08-19,3295.0898697699886
1.0,85.0,2011-08-26,2187.1883008149453
1.0,87.0,2011-07-01,61312.812352992594
1.0,87.0,2011-07-08,52352.293581575155
1.0,87.0,2011-07-15,53250.11704684794
1.0,87.0,2011-07-22,51216.814926847816
1.0,87.0,2011-07-29,57243.68535665423
1.0,87.0,2011-08-05,65960.36341226846
1.0,87.0,2011-08-12,51801.52713295072
1.0,87.0,2011-08-19,54189.478192955256
1.0,87.0,2011-08-26,52601.3962970376
1.0,90.0,2011-07-01,82028.91509274207
1.0,90.0,2011-07-08,82085.32442791015
1.0,90.0,2011-07-15,80698.14872411266
1.0,90.0,2011-07-22,78363.91673127003
1.0,90.0,2011-07-29,75652.53995326906
1.0,90.0,2011-08-05,86935.42357001081
1.0,90.0,2011-08-12,81532.86375052854
1.0,90.0,2011-08-19,80874.31192062981
1.0,90.0,2011-08-26,78415.67260338366
1.0,91.0,2011-07-01,62341.17295615189
1.0,91.0,2011-07-08,70447.80494325515
1.0,91.0,2011-07-15,70808.41901724506
1.0,91.0,2011-07-22,63114.0383852534
1.0,91.0,2011-07-29,59794.523421227
1.0,91.0,2011-08-05,72026.6132332366
1.0,91.0,2011-08-12,72193.65692206193
1.0,91.0,2011-08-19,66474.44440051913
1.0,91.0,2011-08-26,60623.99653016403
1.0,92.0,2011-07-01,125162.82485302165
1.0,92.0,2011-07-08,133793.30735140294
1.0,92.0,2011-07-15,129254.48074829951
1.0,92.0,2011-07-22,118289.40847063623
1.0,92.0,2011-07-29,114343.11567441374
1.0,92.0,2011-08-05,139346.58742156625
1.0,92.0,2011-08-12,135734.25289963093
1.0,92.0,2011-08-19,125139.32910056505
1.0,92.0,2011-08-26,118733.21605233755
1.0,93.0,2011-07-01,75460.65226434171
1.0,93.0,2011-07-08,85183.3498520758
1.0,93.0,2011-07-15,76249.0700199008
1.0,93.0,2011-07-22,66387.07878383249
1.0,93.0,2011-07-29,63660.05621200986
1.0,93.0,2011-08-05,76346.13626073115
1.0,93.0,2011-08-12,79765.86116326228
1.0,93.0,2011-08-19,69581.2095633056
1.0,93.0,2011-08-26,63809.548787223175
1.0,94.0,2011-07-01,67434.63052900322
1.0,94.0,2011-07-08,68652.10459905677
1.0,94.0,2011-07-15,68083.8039299734
1.0,94.0,2011-07-22,64419.2773851417
1.0,94.0,2011-07-29,62363.10807626508
1.0,94.0,2011-08-05,71745.58524318784
1.0,94.0,2011-08-12,70105.51041601412
1.0,94.0,2011-08-19,67883.58321296051
1.0,94.0,2011-08-26,66154.70453563519
1.0,95.0,2011-07-01,127101.45444261376
1.0,95.0,2011-07-08,130171.90284676198
1.0,95.0,2011-07-15,126801.86667515524
1.0,95.0,2011-07-22,121436.82444211096
1.0,95.0,2011-07-29,115756.3174680518
