Store,Dept,Date,Weekly_Pred
1.0,9.0,2012-10-05,37592.72395610809
1.0,9.0,2012-10-12,35226.510414123535
1.0,9.0,2012-10-19,30675.810782432556
1.0,9.0,2012-10-26,36306.46917438507
1.0,10.0,2012-09-07,33596.864763498306
1.0,10.0,2012-09-14,31605.39263153076
1.0,10.0,2012-09-21,29812.009227991104
1.0,10.0,2012-09-28,31594.58684527874
1.0,10.0,2012-10-05,33401.224798202515
1.0,10.0,2012-10-12,32321.729549884796
1.0,10.0,2012-10-19,31445.946865916252
1.0,10.0,2012-10-26,28698.59938144684
1.0,11.0,2012-09-07,19198.302547454834
1.0,11.0,2012-09-14,18959.41454410553
1.0,11.0,2012-09-21,17819.615391492844
1.0,11.0,2012-09-28,18860.947941303253
1.0,11.0,2012-10-05,21020.23868560791
1.0,11.0,2012-10-12,18028.28937983513
1.0,11.0,2012-10-19,19687.023681640625
1.0,11.0,2012-10-26,19809.131182909012
1.0,12.0,2012-09-07,10839.896975278854
1.0,12.0,2012-09-14,10127.519317984581
1.0,12.0,2012-09-21,9337.900655269623
1.0,12.0,2012-09-28,8724.296801567078
1.0,12.0,2012-10-05,11537.981329321861
1.0,12.0,2012-10-12,11705.16396510601
1.0,12.0,2012-10-19,11470.625265836716
1.0,12.0,2012-10-26,9689.938187241554
1.0,13.0,2012-09-07,41229.911920547485
1.0,13.0,2012-09-14,40273.24553012848
1.0,13.0,2012-09-21,39405.6639881134
1.0,13.0,2012-09-28,40788.40592670441
1.0,13.0,2012-10-05,43313.80528831482
1.0,13.0,2012-10-12,39907.8213891983
1.0,13.0,2012-10-19,39354.703748703
1.0,13.0,2012-10-26,39492.333934783936
1.0,14.0,2012-09-07,13439.73034119606
1.0,14.0,2012-09-14,13039.118097782135
1.0,14.0,2012-09-21,13282.115442991257
1.0,14.0,2012-09-28,13687.876384973526
1.0,14.0,2012-10-05,14338.765728235245
1.0,14.0,2012-10-12,13869.119310855865
1.0,14.0,2012-10-19,13179.820230722427
1.0,14.0,2012-10-26,13778.713124513626
1.0,16.0,2012-09-07,19972.29568195343
1.0,16.0,2012-09-14,15972.741683006287
1.0,16.0,2012-09-21,14990.00152015686
1.0,16.0,2012-09-28,14302.86391544342
1.0,16.0,2012-10-05,14482.51805973053
1.0,16.0,2012-10-12,11770.56105518341
1.0,16.0,2012-10-19,10529.705835342407
1.0,16.0,2012-10-26,9222.108995437622
1.0,17.0,2012-09-07,8543.090363264084
1.0,17.0,2012-09-14,8045.243349790573
1.0,17.0,2012-09-21,7924.829831838608
1.0,17.0,2012-09-28,7565.022152662277
1.0,17.0,2012-10-05,8030.219326734543
1.0,17.0,2012-10-12,7306.2205975055695
1.0,17.0,2012-10-19,7168.661728620529
1.0,17.0,2012-10-26,7275.87620306015
1.0,18.0,2012-09-07,221.33123445510864
1.0,18.0,2012-09-14,1272.1425013542175
1.0,18.0,2012-09-21,2116.862768173218
1.0,18.0,2012-09-28,3363.0215425491333
1.0,18.0,2012-10-05,4964.180210590363
1.0,18.0,2012-10-12,6659.234350204468
1.0,18.0,2012-10-19,9243.865136146545
1.0,18.0,2012-10-26,20013.996805667877
1.0,19.0,2012-09-07,984.291744351387
1.0,19.0,2012-09-14,993.9424797296524
1.0,19.0,2012-09-21,1045.8912726640701
1.0,19.0,2012-09-28,1041.6275560855865
1.0,19.0,2012-10-05,1202.7187232971191
1.0,19.0,2012-10-12,1142.4631408452988
1.0,19.0,2012-10-19,1109.8894340991974
1.0,19.0,2012-10-26,1395.7771135568619
1.0,20.0,2012-09-07,3704.6190490722656
1.0,20.0,2012-09-14,3374.170974254608
1.0,20.0,2012-09-21,3499.6635472774506
1.0,20.0,2012-09-28,4075.6058251857758
1.0,20.0,2012-10-05,3963.934229373932
1.0,20.0,2012-10-12,3729.9195778369904
1.0,20.0,2012-10-19,3392.5106675624847
1.0,20.0,2012-10-26,3339.318685531616
1.0,21.0,2012-09-07,7417.64821523428
1.0,21.0,2012-09-14,7555.753421336412
1.0,21.0,2012-09-21,7293.662160307169
1.0,21.0,2012-09-28,7350.570601344109
1.0,21.0,2012-10-05,7590.183989703655
1.0,21.0,2012-10-12,7503.448690593243
1.0,21.0,2012-10-19,7363.775507926941
1.0,21.0,2012-10-26,7694.776143044233
1.0,22.0,2012-09-07,9136.698927164078
1.0,22.0,2012-09-14,7860.408447980881
1.0,22.0,2012-09-21,7917.6937091350555
1.0,22.0,2012-09-28,8111.37531709671
1.0,22.0,2012-10-05,9068.431651830673
1.0,22.0,2012-10-12,8109.028714895248
1.0,22.0,2012-10-19,7476.767477273941
1.0,22.0,2012-10-26,7666.602455377579
1.0,23.0,2012-09-07,15831.733855247498
1.0,23.0,2012-09-14,15382.110726356506
1.0,23.0,2012-09-21,15875.15618610382
1.0,23.0,2012-09-28,16764.906873226166
1.0,23.0,2012-10-05,19090.098021030426
1.0,23.0,2012-10-12,16505.52112865448
1.0,23.0,2012-10-19,18885.099451065063
1.0,23.0,2012-10-26,19540.588795661926
1.0,24.0,2012-09-07,3998.910839319229
1.0,24.0,2012-09-14,3656.0322790145874
1.0,24.0,2012-09-21,3267.7962276935577
1.0,24.0,2012-09-28,4364.581393241882
1.0,24.0,2012-10-05,4979.752991199493
1.0,24.0,2012-10-12,3968.2607107162476
1.0,24.0,2012-10-19,5190.102015256882
1.0,24.0,2012-10-26,5598.605094432831
1.0,25.0,2012-09-07,7874.931320548058
1.0,25.0,2012-09-14,7685.104919552803
1.0,25.0,2012-09-21,7783.174873948097
1.0,25.0,2012-09-28,7874.135811328888
1.0,25.0,2012-10-05,9228.217834830284
1.0,25.0,2012-10-12,8494.101304769516
1.0,25.0,2012-10-19,9009.533001065254
1.0,25.0,2012-10-26,9650.573784708977
1.0,26.0,2012-09-07,4595.657098054886
1.0,26.0,2012-09-14,5119.081728696823
1.0,26.0,2012-09-21,4530.3999626636505
1.0,26.0,2012-09-28,6038.69372844696
1.0,26.0,2012-10-05,7535.603227138519
1.0,26.0,2012-10-12,6056.528382778168
1.0,26.0,2012-10-19,7122.881894826889
1.0,26.0,2012-10-26,6931.966612100601
1.0,27.0,2012-09-07,721.5172222927213
1.0,27.0,2012-09-14,823.250507324934
1.0,27.0,2012-09-21,918.1120615750551
1.0,27.0,2012-09-28,974.5310465842485
1.0,27.0,2012-10-05,1313.920577146113
1.0,27.0,2012-10-12,1153.374849870801
1.0,27.0,2012-10-19,1412.968169748783
1.0,27.0,2012-10-26,1489.9918969124556
1.0,28.0,2012-09-07,321.72392961382866
1.0,28.0,2012-09-14,331.65198305249214
1.0,28.0,2012-09-21,351.62099835276604
1.0,28.0,2012-09-28,482.8847899734974
1.0,28.0,2012-10-05,540.9540897905827
1.0,28.0,2012-10-12,561.8508074581623
1.0,28.0,2012-10-19,601.795446574688
1.0,28.0,2012-10-26,708.1806160211563
1.0,29.0,2012-09-07,3282.787382006645
1.0,29.0,2012-09-14,3382.8078714609146
1.0,29.0,2012-09-21,3254.291451215744
1.0,29.0,2012-09-28,3308.4912095069885
1.0,29.0,2012-10-05,3922.5239666700363
1.0,29.0,2012-10-12,3382.578194975853
1.0,29.0,2012-10-19,3831.8072937726974
1.0,29.0,2012-10-26,3939.568845272064
1.0,30.0,2012-09-07,2370.0855459801387
1.0,30.0,2012-09-14,2291.699189912295
1.0,30.0,2012-09-21,2270.943688091822
1.0,30.0,2012-09-28,2386.8403540248983
1.0,30.0,2012-10-05,2418.728874334367
1.0,30.0,2012-10-12,2338.712643901352
1.0,30.0,2012-10-19,2298.8549466303084
1.0,30.0,2012-10-26,2110.2897298026364
1.0,31.0,2012-09-07,1717.2723067998886
1.0,31.0,2012-09-14,1564.17700278759
1.0,31.0,2012-09-21,1345.3865723609924
1.0,31.0,2012-09-28,1141.7257779836655
1.0,31.0,2012-10-05,1275.442370057106
1.0,31.0,2012-10-12,1102.8934090137482
1.0,31.0,2012-10-19,932.5175541639328
1.0,31.0,2012-10-26,1383.5619852542877
1.0,32.0,2012-09-07,6057.261676728725
1.0,32.0,2012-09-14,5894.59648245573
1.0,32.0,2012-09-21,6175.442870736122
1.0,32.0,2012-09-28,5721.629875302315
1.0,32.0,2012-10-05,6199.640570282936
1.0,32.0,2012-10-12,5675.335660099983
1.0,32.0,2012-10-19,5835.316797614098
1.0,32.0,2012-10-26,5679.383404791355
1.0,33.0,2012-09-07,3039.3348479270935
1.0,33.0,2012-09-14,3801.663685321808
1.0,33.0,2012-09-21,3368.2299513816833
1.0,33.0,2012-09-28,3783.1882133483887
1.0,33.0,2012-10-05,4961.099912643433
1.0,33.0,2012-10-12,4115.386867523193
1.0,33.0,2012-10-19,5103.787891387939
1.0,33.0,2012-10-26,5719.394277572632
1.0,34.0,2012-09-07,9488.649217128754
1.0,34.0,2012-09-14,9375.427360534668
1.0,34.0,2012-09-21,9232.137921333313
1.0,34.0,2012-09-28,9492.649160861969
1.0,34.0,2012-10-05,10592.41058254242
1.0,34.0,2012-10-12,9922.67580795288
1.0,34.0,2012-10-19,10454.958149909973
1.0,34.0,2012-10-26,11514.501006603241
1.0,35.0,2012-09-07,2067.1250209212303
1.0,35.0,2012-09-14,2163.0309279710054
1.0,35.0,2012-09-21,1950.214984998107
1.0,35.0,2012-09-28,2013.1820192933083
1.0,35.0,2012-10-05,2261.9719863682985
1.0,35.0,2012-10-12,2072.7287012934685
1.0,35.0,2012-10-19,2326.10295791924
1.0,35.0,2012-10-26,2386.56002856791
1.0,36.0,2012-09-07,571.2966779768467
1.0,36.0,2012-09-14,489.46061593294144
1.0,36.0,2012-09-21,477.4853783249855
1.0,36.0,2012-09-28,522.8671908080578
1.0,36.0,2012-10-05,720.8111363351345
1.0,36.0,2012-10-12,754.6452434360981
1.0,36.0,2012-10-19,854.2747862040997
1.0,36.0,2012-10-26,1084.3943397402763
1.0,37.0,2012-09-07,2866.882148504257
1.0,37.0,2012-09-14,2549.356391310692
1.0,37.0,2012-09-21,2702.5546182394028
1.0,37.0,2012-09-28,2895.2370744347572
1.0,37.0,2012-10-05,3077.8813370466232
1.0,37.0,2012-10-12,2805.6763375997543
1.0,37.0,2012-10-19,2622.778698861599
1.0,37.0,2012-10-26,2531.968150794506
1.0,38.0,2012-09-07,70821.18399429321
1.0,38.0,2012-09-14,71107.17068481445
1.0,38.0,2012-09-21,73027.94203567505
1.0,38.0,2012-09-28,85815.66528320312
1.0,38.0,2012-10-05,72873.73643493652
1.0,38.0,2012-10-12,66151.18905639648
1.0,38.0,2012-10-19,70896.78607559204
1.0,38.0,2012-10-26,67685.14406204224
1.0,40.0,2012-09-07,58842.311091423035
1.0,40.0,2012-09-14,58653.51888370514
1.0,40.0,2012-09-21,58036.69546031952
1.0,40.0,2012-09-28,59142.85767841339
1.0,40.0,2012-10-05,62570.0157661438
1.0,40.0,2012-10-12,58374.31394290924
1.0,40.0,2012-10-19,59333.37641143799
1.0,40.0,2012-10-26,58253.70966434479
1.0,41.0,2012-09-07,2130.72501039505
1.0,41.0,2012-09-14,1986.6378615498543
1.0,41.0,2012-09-21,1656.3457686901093
1.0,41.0,2012-09-28,1569.6808354258537
1.0,41.0,2012-10-05,1700.9429996609688
1.0,41.0,2012-10-12,1842.3251560926437
1.0,41.0,2012-10-19,1784.7686704993248
1.0,41.0,2012-10-26,2033.3013597130775
1.0,42.0,2012-09-07,7895.026519536972
1.0,42.0,2012-09-14,8133.602424860001
1.0,42.0,2012-09-21,7869.814349889755
1.0,42.0,2012-09-28,7874.732002496719
1.0,42.0,2012-10-05,8324.302676439285
1.0,42.0,2012-10-12,8127.086504459381
1.0,42.0,2012-10-19,8467.169242858887
1.0,42.0,2012-10-26,7857.069145679474
1.0,44.0,2012-09-07,5374.1426501870155
1.0,44.0,2012-09-14,5474.336985975504
1.0,44.0,2012-09-21,5679.645248562098
1.0,44.0,2012-09-28,5978.504559606314
1.0,44.0,2012-10-05,6075.940265864134
1.0,44.0,2012-10-12,6113.268026530743
1.0,44.0,2012-10-19,6210.012034088373
1.0,44.0,2012-10-26,6912.8254661262035
1.0,45.0,2012-09-07,0.22202712623402476
1.0,45.0,2012-09-21,5.662240992067382
1.0,45.0,2012-09-28,-0.607072522630915
1.0,45.0,2012-10-12,2.3683072295971215
1.0,45.0,2012-10-26,5.788364160340279
1.0,46.0,2012-09-07,17698.08014702797
1.0,46.0,2012-09-14,18050.385147690773
1.0,46.0,2012-09-21,17548.09680020809
1.0,46.0,2012-09-28,18113.810636639595
1.0,46.0,2012-10-05,18995.82097041607
1.0,46.0,2012-10-12,17307.5009611845
1.0,46.0,2012-10-19,17844.617262363434
1.0,46.0,2012-10-26,18025.281574964523
1.0,47.0,2012-09-28,22.714312728494406
1.0,48.0,2012-09-07,1666.389162875712
1.0,48.0,2012-09-14,1115.454182740301
1.0,48.0,2012-09-21,1367.7546800039709
1.0,48.0,2012-09-28,1100.1110526509583
1.0,48.0,2012-10-05,1634.3412796892226
1.0,48.0,2012-10-12,1376.172590445727
1.0,48.0,2012-10-19,1324.0308798253536
1.0,48.0,2012-10-26,1417.1204922646284
1.0,49.0,2012-09-07,10088.202835321426
1.0,49.0,2012-09-14,12392.585718512535
1.0,49.0,2012-09-21,11367.85215985775
1.0,49.0,2012-09-28,10082.453980207443
1.0,49.0,2012-10-05,10023.173459291458
1.0,49.0,2012-10-12,10373.563300013542
1.0,49.0,2012-10-19,10193.657804846764
1.0,49.0,2012-10-26,8911.213294625282
1.0,52.0,2012-09-07,2036.9686378836632
1.0,52.0,2012-09-14,2401.662948280573
1.0,52.0,2012-09-21,2354.528780758381
1.0,52.0,2012-09-28,2499.809722930193
1.0,52.0,2012-10-05,2166.148219168186
1.0,52.0,2012-10-12,1960.0347826778889
1.0,52.0,2012-10-19,1855.6487556397915
1.0,52.0,2012-10-26,2238.766773879528
1.0,54.0,2012-09-07,-13.139240235090256
1.0,54.0,2012-09-14,-51.72235789895058
1.0,54.0,2012-09-28,-18.718082696199417
1.0,54.0,2012-10-05,-42.89268535375595
1.0,54.0,2012-10-12,-57.83667850494385
1.0,54.0,2012-10-19,-46.889680713415146
1.0,54.0,2012-10-26,-63.520424515008926
1.0,55.0,2012-09-07,8266.178305387497
1.0,55.0,2012-09-14,9368.301136493683
1.0,55.0,2012-09-21,8402.124984025955
1.0,55.0,2012-09-28,8043.263260126114
1.0,55.0,2012-10-05,8540.647903442383
1.0,55.0,2012-10-12,8413.249395608902
1.0,55.0,2012-10-19,9923.00401520729
1.0,55.0,2012-10-26,10615.762907743454
1.0,56.0,2012-09-07,1019.3993968963623
1.0,56.0,2012-09-14,1055.6673729419708
1.0,56.0,2012-09-21,1233.242036819458
1.0,56.0,2012-09-28,1443.1922348737717
1.0,56.0,2012-10-05,1812.2150707244873
1.0,56.0,2012-10-12,1921.1484735012054
1.0,56.0,2012-10-19,1405.714612007141
1.0,56.0,2012-10-26,1082.5592147111893
1.0,58.0,2012-09-07,3137.843334197998
1.0,58.0,2012-09-14,2842.8361887931824
1.0,58.0,2012-09-21,2388.7199997901917
1.0,58.0,2012-09-28,2435.655195236206
1.0,58.0,2012-10-05,2953.506268978119
1.0,58.0,2012-10-12,2124.450931072235
1.0,58.0,2012-10-19,2121.7227783203125
1.0,58.0,2012-10-26,1983.7500638961792
1.0,59.0,2012-09-07,-94.3659086227417
1.0,59.0,2012-09-14,-102.70653200149536
1.0,59.0,2012-09-21,-90.68268322944641
1.0,59.0,2012-09-28,-44.838595151901245
1.0,59.0,2012-10-05,-72.91825842857361
1.0,59.0,2012-10-12,-75.27807283401489
1.0,59.0,2012-10-19,-25.3698468208313
1.0,59.0,2012-10-26,58.58399772644043
1.0,60.0,2012-09-07,1000.0505373924971
1.0,60.0,2012-09-14,935.4794821590185
1.0,60.0,2012-09-21,760.6162182018161
1.0,60.0,2012-09-28,896.9374968856573
1.0,60.0,2012-10-05,1147.2752392590046
1.0,60.0,2012-10-12,1016.9613895863295
1.0,60.0,2012-10-19,787.8755966946483
1.0,60.0,2012-10-26,906.2643535509706
1.0,67.0,2012-09-07,5490.999773263931
1.0,67.0,2012-09-14,6101.442080974579
1.0,67.0,2012-09-21,5885.445818901062
1.0,67.0,2012-09-28,5738.819279670715
1.0,67.0,2012-10-05,6140.108398914337
1.0,67.0,2012-10-12,6588.872834205627
1.0,67.0,2012-10-19,6192.262427330017
1.0,67.0,2012-10-26,6167.182925701141
1.0,71.0,2012-09-07,2666.4067687019706
1.0,71.0,2012-09-14,2393.875602334738
1.0,71.0,2012-09-21,2201.4173085466027
1.0,71.0,2012-09-28,2333.4492141902447
1.0,71.0,2012-10-05,2312.770411491394
1.0,71.0,2012-10-12,2193.525995619595
1.0,71.0,2012-10-19,2186.1898251101375
1.0,71.0,2012-10-26,2154.0642952769995
1.0,72.0,2012-09-07,42336.061023145914
1.0,72.0,2012-09-14,42487.46186378598
1.0,72.0,2012-09-21,38098.3956938684
1.0,72.0,2012-09-28,36937.86493039131
1.0,72.0,2012-10-05,37884.44929206371
1.0,72.0,2012-10-12,36301.2981928885
1.0,72.0,2012-10-19,46252.12259116769
1.0,72.0,2012-10-26,43790.694247722626
1.0,74.0,2012-09-07,10139.255789756775
1.0,74.0,2012-09-14,9636.618014097214
1.0,74.0,2012-09-21,9915.531383514404
1.0,74.0,2012-09-28,9917.010111570358
1.0,74.0,2012-10-05,10613.83543229103
1.0,74.0,2012-10-12,9969.518958806992
1.0,74.0,2012-10-19,9946.464727401733
1.0,74.0,2012-10-26,9716.904397726059
1.0,79.0,2012-09-07,35275.632717609406
1.0,79.0,2012-09-14,32408.629574775696
1.0,79.0,2012-09-21,29336.590836763382
1.0,79.0,2012-09-28,32221.113198041916
1.0,79.0,2012-10-05,42502.90304660797
1.0,79.0,2012-10-12,31647.24733519554
1.0,79.0,2012-10-19,31118.57802462578
1.0,79.0,2012-10-26,28590.094566583633
1.0,80.0,2012-09-07,20123.8063287735
1.0,80.0,2012-09-14,20391.322890758514
1.0,80.0,2012-09-21,20121.602846622467
1.0,80.0,2012-09-28,19803.35393857956
1.0,80.0,2012-10-05,21015.909629821777
1.0,80.0,2012-10-12,19755.259506702423
1.0,80.0,2012-10-19,19864.44021844864
1.0,80.0,2012-10-26,19408.25673532486
1.0,81.0,2012-09-07,31016.36709690094
1.0,81.0,2012-09-14,30561.70517063141
1.0,81.0,2012-09-21,29028.401164531708
1.0,81.0,2012-09-28,29422.275570869446
1.0,81.0,2012-10-05,32165.036088466644
1.0,81.0,2012-10-12,30969.105431079865
1.0,81.0,2012-10-19,29845.272671222687
1.0,81.0,2012-10-26,28858.81069278717
1.0,82.0,2012-09-07,19056.710699737072
1.0,82.0,2012-09-14,19228.866266965866
1.0,82.0,2012-09-21,19298.357179403305
1.0,82.0,2012-09-28,19293.233162879944
1.0,82.0,2012-10-05,20930.157122194767
1.0,82.0,2012-10-12,19697.055365025997
1.0,82.0,2012-10-19,19689.61571407318
1.0,82.0,2012-10-26,20065.79380941391
1.0,83.0,2012-09-07,5837.252095460892
1.0,83.0,2012-09-14,5919.975783705711
1.0,83.0,2012-09-21,4704.629205107689
1.0,83.0,2012-09-28,4181.462933182716
1.0,83.0,2012-10-05,5886.7491356134415
1.0,83.0,2012-10-12,5895.914957165718
1.0,83.0,2012-10-19,4883.893728375435
1.0,83.0,2012-10-26,4116.49950158596
1.0,85.0,2012-09-07,2703.772762298584
1.0,85.0,2012-09-14,2974.4414732456207
1.0,85.0,2012-09-21,3075.7326295375824
1.0,85.0,2012-09-28,2838.135909318924
1.0,85.0,2012-10-05,2762.155311346054
1.0,85.0,2012-10-12,2695.5504536628723
1.0,85.0,2012-10-19,2934.421378135681
1.0,85.0,2012-10-26,2848.1488666534424
1.0,87.0,2012-09-07,55441.167390823364
1.0,87.0,2012-09-14,51818.53474998474
1.0,87.0,2012-09-21,50646.55620956421
1.0,87.0,2012-09-28,58870.52025222778
1.0,87.0,2012-10-05,62619.23129653931
1.0,87.0,2012-10-12,50616.09934616089
1.0,87.0,2012-10-19,53588.36625099182
1.0,87.0,2012-10-26,52852.82644844055
1.0,90.0,2012-09-07,91881.7570810318
1.0,90.0,2012-09-14,91776.00858402252
1.0,90.0,2012-09-21,86405.35587310791
1.0,90.0,2012-09-28,86880.27118206024
1.0,90.0,2012-10-05,96567.98182868958
1.0,90.0,2012-10-12,92381.33004188538
1.0,90.0,2012-10-19,89177.93712043762
1.0,90.0,2012-10-26,87098.56222629547
1.0,91.0,2012-09-07,72909.48335433006
1.0,91.0,2012-09-14,71563.04218149185
1.0,91.0,2012-09-21,63218.25600385666
1.0,91.0,2012-09-28,60985.24973201752
1.0,91.0,2012-10-05,75198.87369060516
1.0,91.0,2012-10-12,71449.94452643394
1.0,91.0,2012-10-19,63878.674313783646
1.0,91.0,2012-10-26,59232.40525364876
1.0,92.0,2012-09-07,148935.17730808258
1.0,92.0,2012-09-14,146909.5158147812
1.0,92.0,2012-09-21,131801.19789409637
1.0,92.0,2012-09-28,131885.36124038696
1.0,92.0,2012-10-05,159576.3406238556
1.0,92.0,2012-10-12,151633.667760849
1.0,92.0,2012-10-19,141895.0656414032
1.0,92.0,2012-10-26,135499.12696647644
1.0,93.0,2012-09-07,87145.75410461426
1.0,93.0,2012-09-14,82118.5571346283
1.0,93.0,2012-09-21,70446.07399272919
1.0,93.0,2012-09-28,68342.5161781311
1.0,93.0,2012-10-05,85825.0682926178
1.0,93.0,2012-10-12,82377.51418304443
1.0,93.0,2012-10-19,73083.29271888733
1.0,93.0,2012-10-26,68311.91177749634
1.0,94.0,2012-09-07,65704.45970344543
1.0,94.0,2012-09-14,63908.607875823975
1.0,94.0,2012-09-21,60052.6870803833
1.0,94.0,2012-09-28,57314.73443412781
1.0,94.0,2012-10-05,62702.425340652466
1.0,94.0,2012-10-12,60204.35507392883
1.0,94.0,2012-10-19,59459.02521896362
1.0,94.0,2012-10-26,57852.56192970276
1.0,95.0,2012-09-07,132799.18274641037
1.0,95.0,2012-09-14,130382.35486221313
1.0,95.0,2012-09-21,121295.63011312485
1.0,95.0,2012-09-28,118406.2968378067
1.0,95.0,2012-10-05,131214.2996430397
1.0,95.0,2012-10-12,126801.16686582565
1.0,95.0,2012-10-19,120955.52008676529
1.0,95.0,2012-10-26,113203.95769691467
1.0,96.0,2012-09-07,48561.333515167236
1.0,96.0,2012-09-14,45091.23887634277
1.0,96.0,2012-09-21,46818.81089401245
1.0,96.0,2012-09-28,46522.449085235596
1.0,96.0,2012-10-05,44744.74320983887
1.0,96.0,2012-10-12,47796.194538116455
1.0,96.0,2012-10-19,47445.78509140015
1.0,96.0,2012-10-26,46002.40591430664
1.0,97.0,2012-09-07,40372.79032993317
1.0,97.0,2012-09-14,38512.95120382309
1.0,97.0,2012-09-21,34159.056792259216
1.0,97.0,2012-09-28,33679.88359498978
1.0,97.0,2012-10-05,40519.97797489166
1.0,97.0,2012-10-12,38885.63490200043
1.0,97.0,2012-10-19,35221.78594446182
1.0,97.0,2012-10-26,33129.55532121658
1.0,98.0,2012-09-07,12074.877551198006
1.0,98.0,2012-09-14,12297.11660850048
1.0,98.0,2012-09-21,11703.816121578217
1.0,98.0,2012-09-28,11331.329521894455
1.0,98.0,2012-10-05,12534.473987936974
1.0,98.0,2012-10-12,13095.563622832298
1.0,98.0,2012-10-19,13307.335097908974
1.0,98.0,2012-10-26,13711.876467823982
1.0,99.0,2012-09-07,-36.142125368118286
1.0,99.0,2012-09-14,-95.79938626289368
1.0,99.0,2012-10-05,-95.93992710113525
1.0,99.0,2012-10-12,-97.27657675743103
2.0,1.0,2012-09-07,24175.797773361206
2.0,1.0,2012-09-14,24860.916694641113
2.0,1.0,2012-09-21,24911.511694908142
2.0,1.0,2012-09-28,25774.585817337036
2.0,1.0,2012-10-05,30392.986513137817
2.0,1.0,2012-10-12,32191.014232635498
2.0,1.0,2012-10-19,35642.027928352356
2.0,1.0,2012-10-26,51593.70604324341
2.0,2.0,2012-09-07,65108.51622915268
2.0,2.0,2012-09-14,63482.93743467331
2.0,2.0,2012-09-21,62546.71143913269
2.0,2.0,2012-09-28,63640.01576471329
2.0,2.0,2012-10-05,65950.24774837494
2.0,2.0,2012-10-12,61677.12062263489
2.0,2.0,2012-10-19,62262.39233589172
2.0,2.0,2012-10-26,61347.53292798996
2.0,3.0,2012-09-07,16512.225164055824
2.0,3.0,2012-09-14,13520.52920460701
2.0,3.0,2012-09-21,12610.259049236774
2.0,3.0,2012-09-28,12393.167556107044
2.0,3.0,2012-10-05,13342.932155191898
2.0,3.0,2012-10-12,12323.55645096302
2.0,3.0,2012-10-19,12278.155552089214
2.0,3.0,2012-10-26,11848.609103560448
2.0,4.0,2012-09-07,44654.89132022858
