Store,Dept,Date,Weekly_Pred
1.0,18.0,2011-03-25,3946.0800000285963
1.0,18.0,2011-04-01,17825.329999994225
1.0,18.0,2011-04-08,8576.980000025767
1.0,18.0,2011-04-15,493.4799999941024
1.0,18.0,2011-04-22,-25.83999997281353
1.0,18.0,2011-04-29,5180.760000003938
1.0,19.0,2011-03-04,1370.6024999984074
1.0,19.0,2011-03-11,1556.0924999986892
1.0,19.0,2011-03-18,1695.862499998475
1.0,19.0,2011-03-25,1967.5624999993015
1.0,19.0,2011-04-01,1328.2724999989732
1.0,19.0,2011-04-08,1694.5924999988638
1.0,19.0,2011-04-15,1297.452500000014
1.0,19.0,2011-04-22,1391.2024999979185
1.0,19.0,2011-04-29,1198.6424999981537
1.0,20.0,2011-03-04,3580.282499995781
1.0,20.0,2011-03-11,5841.022499997169
1.0,20.0,2011-03-18,3822.6724999973085
1.0,20.0,2011-03-25,3560.3124999953434
1.0,20.0,2011-04-01,2833.3024999948684
1.0,20.0,2011-04-08,2374.7224999954924
1.0,20.0,2011-04-15,2649.022499995306
1.0,20.0,2011-04-22,2373.542499995092
1.0,20.0,2011-04-29,3321.6224999884143
1.0,21.0,2011-03-04,7265.027499990538
1.0,21.0,2011-03-11,6774.887499991339
1.0,21.0,2011-03-18,6818.93749999092
1.0,21.0,2011-03-25,6111.357499992242
1.0,21.0,2011-04-01,7422.317499991506
1.0,21.0,2011-04-08,7142.157499988563
1.0,21.0,2011-04-15,5896.647499991581
1.0,21.0,2011-04-22,6116.857499989681
1.0,21.0,2011-04-29,6654.8174999898765
1.0,22.0,2011-03-04,7170.427499996033
1.0,22.0,2011-03-11,9323.417499996722
1.0,22.0,2011-03-18,8289.027500001248
1.0,22.0,2011-03-25,6415.3274999931455
1.0,22.0,2011-04-01,6540.287499994505
1.0,22.0,2011-04-08,6358.647499995306
1.0,22.0,2011-04-15,5739.037499996368
1.0,22.0,2011-04-22,4767.857499992941
1.0,22.0,2011-04-29,4222.07749999268
1.0,23.0,2011-03-04,20047.362500012852
1.0,23.0,2011-03-11,18480.30250000395
1.0,23.0,2011-03-18,21185.702500008978
1.0,23.0,2011-03-25,20159.592499998398
1.0,23.0,2011-04-01,19720.24250000203
1.0,23.0,2011-04-08,22731.69250000175
1.0,23.0,2011-04-15,20864.692499999423
1.0,23.0,2011-04-22,20431.43250001222
1.0,23.0,2011-04-29,19328.132500030566
1.0,24.0,2011-03-04,7219.229999995208
1.0,24.0,2011-03-11,5730.2899999941
1.0,24.0,2011-03-18,4853.149999991874
1.0,24.0,2011-03-25,4951.599999995669
1.0,24.0,2011-04-01,7552.709999992861
1.0,24.0,2011-04-08,6692.109999991953
1.0,24.0,2011-04-15,5869.39999999234
1.0,24.0,2011-04-22,5493.409999994794
1.0,24.0,2011-04-29,4961.919999991078
1.0,25.0,2011-03-04,8371.50500000082
1.0,25.0,2011-03-11,8731.754999999888
1.0,25.0,2011-03-18,10239.504999997094
1.0,25.0,2011-03-25,11902.505000005476
1.0,25.0,2011-04-01,12990.50500000082
1.0,25.0,2011-04-08,10932.005000004545
1.0,25.0,2011-04-15,10386.855000018142
1.0,25.0,2011-04-22,9321.45499999402
1.0,25.0,2011-04-29,9461.604999994393
1.0,26.0,2011-03-04,6232.757499989122
1.0,26.0,2011-03-11,5337.507499988191
1.0,26.0,2011-03-18,5383.767499990761
1.0,26.0,2011-03-25,3330.1974999886006
1.0,26.0,2011-04-01,6598.047499992885
1.0,26.0,2011-04-08,6612.187499987893
1.0,26.0,2011-04-15,6131.38749998901
1.0,26.0,2011-04-22,5287.277499988675
1.0,26.0,2011-04-29,5431.547500000335
1.0,27.0,2011-03-04,986.7824999986915
1.0,27.0,2011-03-11,649.2824999990407
1.0,27.0,2011-03-18,733.2824999995064
1.0,27.0,2011-03-25,730.2824999991572
1.0,27.0,2011-04-01,453.7824999986915
1.0,27.0,2011-04-08,630.5324999984587
1.0,27.0,2011-04-15,540.7824999983422
1.0,27.0,2011-04-22,547.2824999991572
1.0,27.0,2011-04-29,580.5724999987287
1.0,28.0,2011-03-04,734.3100000000559
1.0,28.0,2011-03-11,570.7800000001444
1.0,28.0,2011-03-18,538.1399999997811
1.0,28.0,2011-03-25,458.22000000067055
1.0,28.0,2011-04-01,727.4700000006706
1.0,28.0,2011-04-08,883.7399999997579
1.0,28.0,2011-04-15,314.740000000922
1.0,28.0,2011-04-22,359.1299999994226
1.0,28.0,2011-04-29,423.51000000035856
1.0,29.0,2011-03-04,4533.892499994254
1.0,29.0,2011-03-11,3069.1524999949615
1.0,29.0,2011-03-18,4633.592499999795
1.0,29.0,2011-03-25,2747.9424999929033
1.0,29.0,2011-04-01,3370.732499995036
1.0,29.0,2011-04-08,3544.7124999933876
1.0,29.0,2011-04-15,3190.6924999929033
1.0,29.0,2011-04-22,3414.3024999957997
1.0,29.0,2011-04-29,3020.9425000010524
1.0,30.0,2011-03-04,3498.1674999971874
1.0,30.0,2011-03-11,2159.1674999969546
1.0,30.0,2011-03-18,2960.1674999995157
1.0,30.0,2011-03-25,2461.667499997653
1.0,30.0,2011-04-01,3415.927499999758
1.0,30.0,2011-04-08,3544.1474999981
1.0,30.0,2011-04-15,3518.0474999973085
1.0,30.0,2011-04-22,3421.657499997411
1.0,30.0,2011-04-29,2865.837500002468
1.0,31.0,2011-03-04,2327.7350000018487
1.0,31.0,2011-03-11,1835.2750000023516
1.0,31.0,2011-03-18,1986.3750000012806
1.0,31.0,2011-03-25,1677.3550000002142
1.0,31.0,2011-04-01,1332.9349999997066
1.0,31.0,2011-04-08,1170.2750000011874
1.0,31.0,2011-04-15,1246.3550000006799
1.0,31.0,2011-04-22,1218.3550000027753
1.0,31.0,2011-04-29,1153.1850000007544
1.0,32.0,2011-03-04,8513.679999970365
1.0,32.0,2011-03-11,5544.619999980088
1.0,32.0,2011-03-18,4781.479999995325
1.0,32.0,2011-03-25,5304.929999986198
1.0,32.0,2011-04-01,6254.4499999834225
1.0,32.0,2011-04-08,7369.879999967758
1.0,32.0,2011-04-15,5435.719999970403
1.0,32.0,2011-04-22,4539.349999970291
1.0,32.0,2011-04-29,7716.029999973252
1.0,33.0,2011-03-04,5421.617499997141
1.0,33.0,2011-03-11,4873.267499994719
1.0,33.0,2011-03-18,6018.167499996489
1.0,33.0,2011-03-25,3915.7874999952037
1.0,33.0,2011-04-01,6888.647499994142
1.0,33.0,2011-04-08,5412.6574999939185
1.0,33.0,2011-04-15,3956.767499999609
1.0,33.0,2011-04-22,4290.767499995418
1.0,33.0,2011-04-29,4051.017499996349
1.0,34.0,2011-03-04,11985.777499999152
1.0,34.0,2011-03-11,11123.27749999729
1.0,34.0,2011-03-18,12808.277500006603
1.0,34.0,2011-03-25,9052.107499993406
1.0,34.0,2011-04-01,9696.93750000582
1.0,34.0,2011-04-08,13277.937499996973
1.0,34.0,2011-04-15,13046.917499988573
1.0,34.0,2011-04-22,11918.777500002878
1.0,34.0,2011-04-29,10093.767500027316
1.0,35.0,2011-03-04,3261.3974999981
1.0,35.0,2011-03-11,3435.3974999962375
1.0,35.0,2011-03-18,3370.3974999982165
1.0,35.0,2011-03-25,2448.3974999946076
1.0,35.0,2011-04-01,2784.3974999990314
1.0,35.0,2011-04-08,4451.3974999962375
1.0,35.0,2011-04-15,3713.397499992978
1.0,35.0,2011-04-22,3556.3974999984493
1.0,35.0,2011-04-29,2963.3975000074133
1.0,36.0,2011-03-04,862.000000003085
1.0,36.0,2011-03-11,1105.0000000023865
1.0,36.0,2011-03-18,1151.0000000017462
1.0,36.0,2011-03-25,917.0000000014552
1.0,36.0,2011-04-01,1100.5000000006985
1.0,36.0,2011-04-08,1021.0000000000582
1.0,36.0,2011-04-15,1358.119999999879
1.0,36.0,2011-04-22,647.5000000051805
1.0,36.0,2011-04-29,1321.0000000039
1.0,37.0,2011-03-04,4045.899999999441
1.0,37.0,2011-03-11,3451.2099999992643
1.0,37.0,2011-03-18,3313.980000000098
1.0,37.0,2011-03-25,2838.2399999985937
1.0,37.0,2011-04-01,3371.459999999497
1.0,37.0,2011-04-08,2971.4999999996508
1.0,37.0,2011-04-15,3198.749999998603
1.0,37.0,2011-04-22,3182.009999999078
1.0,37.0,2011-04-29,3481.189999998547
1.0,38.0,2011-03-04,82533.49750002474
1.0,38.0,2011-03-11,72425.98750003427
1.0,38.0,2011-03-18,45416.357499964535
1.0,38.0,2011-03-25,70106.04750006646
1.0,38.0,2011-04-01,75817.507500045
1.0,38.0,2011-04-08,72940.09750004113
1.0,38.0,2011-04-15,51852.63750008494
1.0,38.0,2011-04-22,61456.51749999076
1.0,38.0,2011-04-29,102062.52749992162
1.0,40.0,2011-03-04,66884.99250000616
1.0,40.0,2011-03-11,59683.582500014105
1.0,40.0,2011-03-18,57268.512500007
1.0,40.0,2011-03-25,57721.44250002131
1.0,40.0,2011-04-01,62162.20250001707
1.0,40.0,2011-04-08,59025.552500012855
1.0,40.0,2011-04-15,58284.33250001783
1.0,40.0,2011-04-22,58507.52250000171
1.0,40.0,2011-04-29,57689.872499988705
1.0,41.0,2011-03-04,1628.300000000454
1.0,41.0,2011-03-11,1295.1400000009453
1.0,41.0,2011-03-18,1228.1000000002095
1.0,41.0,2011-03-25,1800.9700000021257
1.0,41.0,2011-04-01,1673.1000000000931
1.0,41.0,2011-04-08,1568.3399999999674
1.0,41.0,2011-04-15,1279.3400000016554
1.0,41.0,2011-04-22,1101.33999999956
1.0,41.0,2011-04-29,945.3399999974645
1.0,42.0,2011-03-04,10244.324999988079
1.0,42.0,2011-03-11,8880.00499999011
1.0,42.0,2011-03-18,9563.034999991534
1.0,42.0,2011-03-25,8851.844999992289
1.0,42.0,2011-04-01,9806.934999992605
1.0,42.0,2011-04-08,9373.944999988656
1.0,42.0,2011-04-15,9453.744999992428
1.0,42.0,2011-04-22,8213.98499998753
1.0,42.0,2011-04-29,9911.994999990799
1.0,44.0,2011-03-04,4402.009999998816
1.0,44.0,2011-03-11,4851.089999998134
1.0,44.0,2011-03-18,3617.339999998556
1.0,44.0,2011-03-25,3951.2899999978254
1.0,44.0,2011-04-01,4152.869999997347
1.0,44.0,2011-04-08,3626.619999998191
1.0,44.0,2011-04-15,4096.169999995051
1.0,44.0,2011-04-22,4423.629999998317
1.0,44.0,2011-04-29,4351.439999993279
1.0,45.0,2011-03-04,51.546666666654346
1.0,45.0,2011-03-11,7.166666666758829
1.0,45.0,2011-03-18,-14.303333333293267
1.0,45.0,2011-04-22,1.166666666707897
1.0,46.0,2011-03-04,21004.822499976843
1.0,46.0,2011-03-11,18554.042499978677
1.0,46.0,2011-03-18,18756.832499983837
1.0,46.0,2011-03-25,17243.142499980284
1.0,46.0,2011-04-01,19492.86249997886
1.0,46.0,2011-04-08,18121.85249997489
1.0,46.0,2011-04-15,17834.092499975814
1.0,46.0,2011-04-22,18264.6324999762
1.0,46.0,2011-04-29,18559.682499974268
1.0,47.0,2011-03-11,-698.0000000000002
1.0,47.0,2011-04-08,14.000000000000071
1.0,48.0,2011-03-04,1281.7500000029104
1.0,48.0,2011-03-11,1118.750000003376
1.0,48.0,2011-03-18,977.7500000037253
1.0,48.0,2011-03-25,884.7500000038417
1.0,48.0,2011-04-01,757.7500000043074
1.0,48.0,2011-04-08,1271.7500000046566
1.0,48.0,2011-04-15,1024.750000004773
1.0,48.0,2011-04-22,1181.750000003376
1.0,49.0,2011-03-04,14921.464999984484
1.0,49.0,2011-03-11,11743.685000003316
1.0,49.0,2011-03-18,9677.185000001453
1.0,49.0,2011-03-25,9786.585000005085
1.0,49.0,2011-04-01,11231.515000001062
1.0,49.0,2011-04-08,7743.584999999963
1.0,49.0,2011-04-15,8440.334999996237
1.0,49.0,2011-04-22,11214.44499998819
1.0,49.0,2011-04-29,7569.454999966081
1.0,52.0,2011-03-04,3020.862499998533
1.0,52.0,2011-03-11,2300.562499998079
1.0,52.0,2011-03-18,2755.0724999966915
1.0,52.0,2011-03-25,3144.8524999990477
1.0,52.0,2011-04-01,2976.9724999986356
1.0,52.0,2011-04-08,2786.642499999143
1.0,52.0,2011-04-15,2234.722500001313
1.0,52.0,2011-04-22,2550.0624999959837
1.0,52.0,2011-04-29,2433.3024999960326
1.0,54.0,2011-03-04,-181.90000000153668
1.0,54.0,2011-03-11,-141.87000000104308
1.0,54.0,2011-03-18,-297.87000000069384
1.0,54.0,2011-03-25,-200.8700000019744
1.0,54.0,2011-04-01,-160.87000000139233
1.0,54.0,2011-04-15,-168.9000000009546
1.0,54.0,2011-04-22,-292.8700000010431
1.0,54.0,2011-04-29,-103.8700000011595
1.0,55.0,2011-03-04,13892.149999982677
1.0,55.0,2011-03-11,12182.17999997735
1.0,55.0,2011-03-18,12362.979999979958
1.0,55.0,2011-03-25,9609.029999976978
1.0,55.0,2011-04-01,11207.489999975078
1.0,55.0,2011-04-08,8957.199999978766
1.0,55.0,2011-04-15,7310.0699999844655
1.0,55.0,2011-04-22,8854.939999975264
1.0,55.0,2011-04-29,9211.719999968074
1.0,56.0,2011-03-04,5950.252499987371
1.0,56.0,2011-03-11,9425.442499981727
1.0,56.0,2011-03-18,12487.952499994077
1.0,56.0,2011-03-25,6626.372499982594
1.0,56.0,2011-04-01,14579.992500003194
1.0,56.0,2011-04-08,14638.762499994598
1.0,56.0,2011-04-15,16999.262499996228
1.0,56.0,2011-04-22,13914.262499980163
1.0,56.0,2011-04-29,11198.522500036983
1.0,58.0,2011-03-04,3118.507499989122
1.0,58.0,2011-03-11,807.5074999844655
1.0,58.0,2011-03-18,702.5074999844655
1.0,58.0,2011-03-25,759.5074999853969
1.0,58.0,2011-04-01,1909.5074999881908
1.0,58.0,2011-04-08,1584.50749999471
1.0,58.0,2011-04-15,-389.4925000090152
1.0,58.0,2011-04-22,3956.507499985397
1.0,58.0,2011-04-29,215.50749998353422
1.0,59.0,2011-03-04,344.8474999985192
1.0,59.0,2011-03-11,138.78749999869615
1.0,59.0,2011-03-18,202.75749999820255
1.0,59.0,2011-03-25,343.66749999835156
1.0,59.0,2011-04-01,389.6674999969546
1.0,59.0,2011-04-08,118.20749999722466
1.0,59.0,2011-04-15,117.52749999822117
1.0,59.0,2011-04-22,-32.57250000303611
1.0,59.0,2011-04-29,-133.39250000426546
1.0,60.0,2011-03-04,1432.849999999511
1.0,60.0,2011-03-11,968.2499999995925
1.0,60.0,2011-03-18,739.4499999986147
1.0,60.0,2011-03-25,906.6499999996013
1.0,60.0,2011-04-01,1241.0499999992753
1.0,60.0,2011-04-08,1091.4499999991094
1.0,60.0,2011-04-15,950.6499999993248
1.0,60.0,2011-04-22,765.8499999991473
1.0,60.0,2011-04-29,994.6499999979715
1.0,67.0,2011-03-04,5172.709999978077
1.0,67.0,2011-03-11,5412.609999986365
1.0,67.0,2011-03-18,5167.769999996759
1.0,67.0,2011-03-25,4823.6099999779835
1.0,67.0,2011-04-01,6616.989999982063
1.0,67.0,2011-04-08,5024.34999998007
1.0,67.0,2011-04-15,4215.509999979287
1.0,67.0,2011-04-22,5038.119999975897
1.0,67.0,2011-04-29,7336.759999975096
1.0,71.0,2011-03-04,2782.7799999937415
1.0,71.0,2011-03-11,2339.35999999044
1.0,71.0,2011-03-18,2218.6899999905145
1.0,71.0,2011-03-25,2195.019999989483
1.0,71.0,2011-04-01,2144.7799999904237
1.0,71.0,2011-04-08,2319.81999999244
1.0,71.0,2011-04-15,1674.2799999928102
1.0,71.0,2011-04-22,1768.2799999901326
1.0,71.0,2011-04-29,1273.6599999913597
1.0,72.0,2011-03-04,52095.567499905825
1.0,72.0,2011-03-11,31616.637499887496
1.0,72.0,2011-03-18,27639.377499889582
1.0,72.0,2011-03-25,27366.157499890774
1.0,72.0,2011-04-01,36649.4974998869
1.0,72.0,2011-04-08,29916.747499912977
1.0,72.0,2011-04-15,25281.047499913722
1.0,72.0,2011-04-22,28792.35749987513
1.0,72.0,2011-04-29,24701.357499845326
1.0,74.0,2011-03-04,13532.91250000149
1.0,74.0,2011-03-11,11961.98250000563
1.0,74.0,2011-03-18,11501.132500006002
1.0,74.0,2011-03-25,10313.462500005262
1.0,74.0,2011-04-01,10333.732500004
1.0,74.0,2011-04-08,10603.762499998324
1.0,74.0,2011-04-15,9564.4724999998
1.0,74.0,2011-04-22,9207.972500002943
1.0,74.0,2011-04-29,10421.08249999897
1.0,79.0,2011-03-04,40695.29249998834
1.0,79.0,2011-03-11,29432.762499986216
1.0,79.0,2011-03-18,30368.01249996666
1.0,79.0,2011-03-25,26986.912499989383
1.0,79.0,2011-04-01,38674.46249999292
1.0,79.0,2011-04-08,35579.02249998506
1.0,79.0,2011-04-15,29899.212500001304
1.0,79.0,2011-04-22,25994.242499979213
1.0,79.0,2011-04-29,28213.972499985248
1.0,80.0,2011-03-04,15416.912499996717
1.0,80.0,2011-03-11,14444.822499995236
1.0,80.0,2011-03-18,15607.39249999763
1.0,80.0,2011-03-25,14121.862499993178
1.0,80.0,2011-04-01,14546.212499995949
1.0,80.0,2011-04-08,16154.84249999153
1.0,80.0,2011-04-15,15319.822499991977
1.0,80.0,2011-04-22,14019.842499996419
1.0,80.0,2011-04-29,13615.902500007418
1.0,81.0,2011-03-04,29449.655000012717
1.0,81.0,2011-03-11,28764.315000013798
1.0,81.0,2011-03-18,29780.095000010217
1.0,81.0,2011-03-25,29363.245000011404
1.0,81.0,2011-04-01,29141.525000011083
1.0,81.0,2011-04-08,29515.585000011022
1.0,81.0,2011-04-15,28010.655000017374
1.0,81.0,2011-04-22,26948.09500001103
1.0,81.0,2011-04-29,28328.43500001391
1.0,82.0,2011-03-04,23233.442499984056
1.0,82.0,2011-03-11,21460.412499985658
1.0,82.0,2011-03-18,21607.512499987148
1.0,82.0,2011-03-25,19737.69249998126
1.0,82.0,2011-04-01,20954.422499978915
1.0,82.0,2011-04-08,20937.192499975674
1.0,82.0,2011-04-15,19824.622499975376
1.0,82.0,2011-04-22,19463.5224999832
1.0,82.0,2011-04-29,20373.912499982864
1.0,83.0,2011-03-04,8155.950000000419
1.0,83.0,2011-03-11,5798.960000006948
1.0,83.0,2011-03-18,5541.960000006249
1.0,83.0,2011-03-25,5009.00000001071
1.0,83.0,2011-04-01,7145.830000007525
1.0,83.0,2011-04-08,6177.010000002338
1.0,83.0,2011-04-15,5145.130000008969
1.0,83.0,2011-04-22,3954.1000000007916
1.0,83.0,2011-04-29,3401.5199999976903
1.0,85.0,2011-03-04,1838.0475000003353
1.0,85.0,2011-03-11,1908.797500002198
1.0,85.0,2011-03-18,1883.1975000035018
1.0,85.0,2011-03-25,1442.457499999553
1.0,85.0,2011-04-01,1396.4974999995902
1.0,85.0,2011-04-08,380.14749999996275
1.0,85.0,2011-04-15,2637.7274999972433
1.0,85.0,2011-04-22,1967.527500002645
1.0,85.0,2011-04-29,2259.8875000001863
1.0,87.0,2011-03-04,54911.902499996126
1.0,87.0,2011-03-11,43022.71249999106
1.0,87.0,2011-03-18,52112.93249999732
1.0,87.0,2011-03-25,48037.26249999553
1.0,87.0,2011-04-01,57004.56249999255
1.0,87.0,2011-04-08,54033.5624999851
1.0,87.0,2011-04-15,55282.1724999696
1.0,87.0,2011-04-22,54867.05250000954
1.0,87.0,2011-04-29,55351.65250001103
1.0,90.0,2011-03-04,81261.86000000872
1.0,90.0,2011-03-11,77123.63000001013
1.0,90.0,2011-03-18,79940.93000000436
1.0,90.0,2011-03-25,74846.25000000373
1.0,90.0,2011-04-01,80460.43000000063
1.0,90.0,2011-04-08,78772.52999999747
1.0,90.0,2011-04-15,76335.29000001028
1.0,90.0,2011-04-22,71702.00000000838
1.0,90.0,2011-04-29,70764.04000001494
1.0,91.0,2011-03-04,67320.62000001222
1.0,91.0,2011-03-11,68233.53000001237
1.0,91.0,2011-03-18,67815.78000002168
1.0,91.0,2011-03-25,60179.599999984726
1.0,91.0,2011-04-01,62410.270000001416
1.0,91.0,2011-04-08,64742.109999999404
1.0,91.0,2011-04-15,68196.79999998584
1.0,91.0,2011-04-22,60616.78000001982
1.0,91.0,2011-04-29,59633.63000004552
1.0,92.0,2011-03-04,131585.39749991102
1.0,92.0,2011-03-11,123058.6074999068
1.0,92.0,2011-03-18,126074.32749990514
1.0,92.0,2011-03-25,115328.70749987056
1.0,92.0,2011-04-01,125547.36749988329
1.0,92.0,2011-04-08,128106.92749987403
1.0,92.0,2011-04-15,127266.03749988135
1.0,92.0,2011-04-22,110343.41749991104
1.0,92.0,2011-04-29,108219.55749995587
1.0,93.0,2011-03-04,70868.92499996722
1.0,93.0,2011-03-11,70911.96499996446
1.0,93.0,2011-03-18,70100.28499997035
1.0,93.0,2011-03-25,62401.24499993771
1.0,93.0,2011-04-01,70563.8449999541
1.0,93.0,2011-04-08,74114.40499994159
1.0,93.0,2011-04-15,75035.44499993138
1.0,93.0,2011-04-22,63100.76499997266
1.0,93.0,2011-04-29,63220.26500001736
1.0,94.0,2011-03-04,61739.3649999341
1.0,94.0,2011-03-11,63864.344999942
1.0,94.0,2011-03-18,67256.52499996964
1.0,94.0,2011-03-25,61697.944999948144
